,X,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length..microns.,Width..microns.,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.,Height..microns.,a,b,c,CSF,Deqi,water.density,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
1744,1744,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_43,43,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.313,1.054,0.626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1054,626,10.54,1054,532.27,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,105.4,1054,579.7,532.27,0.001054,0.000626,0.00053227,0.655276385,0.00070553,998,1450,0.055713938,1.823101622,1290,0.042865758,1.402676521,1610,0.066823874,2.186646956
1745,1745,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_44,44,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.524,1.279,0.769,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1279,769,12.79,1279,645.895,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,127.9,1279,703.45,645.895,0.001279,0.000769,0.000645895,0.65127361,0.000859646,998,1450,0.065014526,2.127440496,1290,0.050021539,1.636831868,1610,0.077979095,2.551674152
1746,1746,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_45,45,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.125,0.483,0.367,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,367,4.83,483,243.915,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,48.3,483,265.65,243.915,0.000483,0.000367,0.000243915,0.579337861,0.000350981,998,1450,0.029599399,0.968567561,1290,0.022773488,0.745206389,1610,0.035501826,1.161709958
1747,1747,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_50,50,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.379,1.17,0.617,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170,617,11.7,1170,590.85,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,117,1170,643.5,590.85,0.00117,0.000617,0.00059085,0.695411274,0.000752748,998,1450,0.060808068,1.989794497,1290,0.046785131,1.530928385,1610,0.072933826,2.386580116
1748,1748,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_53,53,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.343,0.903,0.587,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,587,9.03,903,456.015,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,90.3,903,496.65,456.015,0.000903,0.000587,0.000456015,0.626348732,0.000622924,998,1450,0.049083367,1.606132492,1290,0.037764261,1.235742599,1610,0.058871098,1.926411936
1749,1749,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_54,54,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.382,1.696,0.362,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1696,362,16.96,362,189.48,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,169.6,1696,932.8,189.48,0.001696,0.000362,0.00018948,0.241822199,0.000488164,998,1450,0.022816398,0.746610506,1290,0.017554713,0.574434807,1610,0.027366223,0.895492369
1750,1750,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_56,56,black,Non-Fiber,Black,0,"soft texture, emits a powdery form.",done,0.382,1.45,0.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450,630,14.5,630,322.25,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,145,1450,797.5,322.25,0.00145,0.00063,0.00032225,0.337162022,0.000665223,998,1450,0.035675786,1.167402366,1290,0.0274486,0.89818794,1610,0.042789907,1.400194482
1751,1751,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_58,58,black,Non-Fiber,Black,0,"rubbery texture, could make dents.",0,0.791,1.261,0.864,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1261,864,12.61,1261,636.805,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,126.1,1261,693.55,636.805,0.001261,0.000864,0.000636805,0.610087392,0.000885275,998,1450,0.064002156,2.094313185,1290,0.049242632,1.611344039,1610,0.076764849,2.511940912
1752,1752,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_60,60,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.299,0.737,0.574,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,574,7.37,737,372.185,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,73.7,737,405.35,372.185,0.000737,0.000574,0.000372185,0.572228094,0.000539982,998,1450,0.041470729,1.357027628,1290,0.031907172,1.044083757,1610,0.049740421,1.627632983
1753,1753,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_61,61,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.295,0.904,0.515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,515,9.04,904,456.52,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,90.4,904,497.2,456.52,0.000904,0.000515,0.00045652,0.669070649,0.000596777,998,1450,0.049343423,1.614642194,1290,0.037964346,1.24228988,1610,0.059183012,1.93661856
1754,1754,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_62,62,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.147,0.535,0.411,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,411,5.35,535,270.175,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,53.5,535,294.25,270.175,0.000535,0.000411,0.000270175,0.576165644,0.000390194,998,1450,0.032110661,1.050742431,1290,0.024705628,0.808430929,1610,0.038513859,1.260271348
1755,1755,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_63,63,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.305,0.938,0.513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938,513,9.38,938,473.69,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,93.8,938,515.9,473.69,0.000938,0.000513,0.00047369,0.682863838,0.000610855,998,1450,0.050891776,1.665308246,1290,0.039155634,1.281271844,1610,0.061040123,1.997387948
1756,1756,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_65,65,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.259,0.975,0.428,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975,428,9.75,428,218.875,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,97.5,975,536.25,218.875,0.000975,0.000428,0.000218875,0.338822285,0.000450348,998,1450,0.026188966,0.856969523,1290,0.020149534,0.659343952,1610,0.031411317,1.027858116
1757,1757,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_2,2,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.26,0.8,0.481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,481,8,800,404,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,80,800,440,404,8.00E-04,0.000481,0.000404,0.651274139,0.000537698,998,1450,0.044666917,1.461615027,1290,0.034366288,1.124552277,1610,0.053573963,1.753076192
1758,1758,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_4,4,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.251,1.022,0.406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022,406,10.22,406,208.11,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,102.2,1022,562.1,208.11,0.001022,0.000406,0.00020811,0.323075842,0.000442001,998,1450,0.025073673,0.82047429,1290,0.019291438,0.631264878,1610,0.030073623,0.984085356
1759,1759,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_5,5,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.199,0.692,0.525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692,525,6.92,692,349.46,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,69.2,692,380.6,349.46,0.000692,0.000525,0.00034946,0.579782061,0.000502598,998,1450,0.039466831,1.29145501,1290,0.030365393,0.993632828,1610,0.047336926,1.548984507
1760,1760,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_6,6,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.19,0.764,0.364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,364,7.64,364,185.82,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,76.4,764,420.2,185.82,0.000764,0.000364,0.00018582,0.352366883,0.000372474,998,1450,0.023034048,0.753732581,1290,0.017722171,0.579914461,1610,0.027627276,0.90403466
1761,1761,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_7,7,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.133,0.502,0.451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,451,5.02,502,253.51,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,50.2,502,276.1,253.51,0.000502,0.000451,0.00025351,0.532788652,0.000385737,998,1450,0.030357293,0.993367756,1290,0.023356603,0.764287416,1610,0.036410851,1.191455569
1762,1762,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_11,11,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.42,1.05,0.837,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,837,10.5,1050,530.25,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,105,1050,577.5,530.25,0.00105,0.000837,0.00053025,0.5656181,0.000775292,998,1450,0.055002537,1.79982279,1290,0.042318413,1.384766016,1610,0.065970613,2.158726084
1763,1763,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_13,13,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.196,0.75,0.434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,434,7.5,750,378.75,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,75,750,412.5,378.75,0.00075,0.000434,0.00037875,0.663860984,0.0004977,998,1450,0.042473419,1.389838191,1290,0.032678632,1.069327883,1610,0.050943058,1.666986312
1764,1764,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_15,15,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.144,0.588,0.418,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588,418,5.88,588,296.94,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,58.8,588,323.4,296.94,0.000588,0.000418,0.00029694,0.598951836,0.000417902,998,1450,0.034720906,1.136156285,1290,0.026713925,0.874147511,1610,0.041644614,1.362717608
1765,1765,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_17,17,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.15,0.647,0.391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647,391,6.47,647,326.735,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,64.7,647,355.85,326.735,0.000647,0.000391,0.000326735,0.649613647,0.000435604,998,1450,0.037684564,1.233134708,1290,0.028994135,0.948761759,1610,0.045199257,1.479034532
1766,1766,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_20,20,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.21,0.77,0.554,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770,554,7.7,770,388.85,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,77,770,423.5,388.85,0.00077,0.000554,0.00038885,0.595363024,0.000549449,998,1450,0.043063346,1.409142105,1290,0.033132516,1.084180125,1610,0.051650623,1.690139626
1767,1767,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_21,21,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.129,0.597,0.322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597,322,5.97,597,301.485,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,59.7,597,328.35,301.485,0.000597,0.000322,0.000301485,0.687623337,0.000386989,998,1450,0.035470385,1.160681137,1290,0.027290567,0.893016691,1610,0.042543547,1.392132969
1768,1768,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_22,22,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.318,0.942,0.557,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,557,9.42,942,475.71,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,94.2,942,518.1,475.71,0.000942,0.000557,0.00047571,0.656733593,0.000629626,998,1450,0.050932665,1.666646234,1290,0.039187094,1.282301279,1610,0.061089166,1.998992744
1769,1769,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_27,27,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.121,0.506,0.377,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,377,5.06,506,255.53,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,50.6,506,278.3,255.53,0.000506,0.000377,0.00025553,0.585054011,0.000365296,998,1450,0.030741841,1.005951166,1290,0.023652471,0.773968969,1610,0.036872083,1.206548241
1770,1770,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_28,28,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.375,0.879,0.628,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879,628,8.79,879,443.895,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,87.9,879,483.45,443.895,0.000879,0.000628,0.000443895,0.597456092,0.000625763,998,1450,0.047885927,1.566949213,1290,0.036842963,1.205595368,1610,0.057434876,1.879415105
1771,1771,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_31,31,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.189,0.971,0.403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971,403,9.71,403,206.355,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,97.1,971,534.05,206.355,0.000971,0.000403,0.000206355,0.329877624,0.000432228,998,1450,0.024938987,0.816067043,1290,0.019187813,0.627873985,1610,0.02991208,0.978799259
1772,1772,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_32,32,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.134,0.634,0.391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,391,6.34,634,320.17,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,63.4,634,348.7,320.17,0.000634,0.000391,0.00032017,0.643054273,0.00042975,998,1450,0.037052511,1.212452321,1290,0.028507839,0.932848933,1610,0.044441165,1.454227863
1773,1773,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_33,33,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.165,0.722,0.519,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,519,7.22,722,364.61,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,72.2,722,397.1,364.61,0.000722,0.000519,0.00036461,0.595629636,0.000515044,998,1450,0.040903259,1.338458568,1290,0.031470566,1.029796905,1610,0.049059792,1.605361061
1774,1774,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_34,34,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.097,0.431,0.327,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431,327,4.31,431,217.655,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,43.1,431,237.05,217.655,0.000431,0.000327,0.000217655,0.579770531,0.000313039,998,1450,0.027022693,0.884251176,1290,0.020790995,0.680334189,1610,0.032411297,1.060580013
1775,1775,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_40,40,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.453,1.121,0.661,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121,661,11.21,1121,566.105,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,112.1,1121,616.55,566.105,0.001121,0.000661,0.000566105,0.657647926,0.000748574,998,1450,0.058543739,1.915699892,1290,0.045042979,1.473920722,1610,0.070217966,2.297710279
1776,1776,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_44,44,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.333,1.717,0.398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1717,398,17.17,398,207.585,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,171.7,1717,944.35,207.585,0.001717,0.000398,0.000207585,0.251113051,0.000521535,998,1450,0.024606208,0.805177652,1290,0.018931775,0.619495794,1610,0.029512941,0.965738409
1777,1777,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_45,45,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.365,1.311,0.667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1311,667,13.11,1311,662.055,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,131.1,1311,721.05,662.055,0.001311,0.000667,0.000662055,0.707994375,0.00083344,998,1450,0.066682807,2.182030892,1290,0.051305098,1.678833183,1610,0.079980049,2.617150437
1778,1778,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_46,46,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.423,1.581,0.545,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1581,545,15.81,545,280.405,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,158.1,1581,869.55,280.405,0.001581,0.000545,0.000280405,0.302079718,0.000622833,998,1450,0.031685945,1.036844653,1290,0.024378856,0.797738114,1610,0.038004451,1.243602209
1779,1779,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_47,47,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.29,0.834,0.564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,564,8.34,834,421.17,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,83.4,834,458.7,421.17,0.000834,0.000564,0.00042117,0.614093996,0.000582954,998,1450,0.04599863,1.505192058,1290,0.035390895,1.158080018,1610,0.055171233,1.805342935
1780,1780,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_50,50,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.382,1.001,0.655,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,655,10.01,1001,505.505,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,100.1,1001,550.55,505.505,0.001001,0.000655,0.000505505,0.624291996,0.000692044,998,1450,0.053288829,1.743745905,1290,0.040999903,1.34162101,1610,0.063915173,2.091466887
1781,1781,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_54,54,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.089,0.621,0.254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621,254,6.21,254,130.105,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,62.1,621,341.55,130.105,0.000621,0.000254,0.000130105,0.327590522,0.000273783,998,1450,0.017235369,0.563985056,1290,0.013260724,0.433924575,1610,0.020672279,0.676449514
1782,1782,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_55,55,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.141,0.851,0.313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,851,313,8.51,313,160.755,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,85.1,851,468.05,160.755,0.000851,0.000313,0.000160755,0.311478117,0.000349848,998,1450,0.020344955,0.665738612,1290,0.015653209,0.512212764,1610,0.024401949,0.798493782
1783,1783,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_57,57,black,Non-Fiber,Black,0,"rubbery texture, bounces back, emits a powdery form.",0,0.139,0.632,0.462,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632,462,6.32,632,319.16,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,63.2,632,347.6,319.16,0.000632,0.000462,0.00031916,0.590648261,0.000453373,998,1450,0.036750111,1.202557023,1290,0.028275175,0.925235588,1610,0.044078464,1.44235934
