"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","polymer","plastic_or_not","Length..microns.","Width..microns.","material.1","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"663",671,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_G_17",17,"black","Non-Fiber","Black",0,"0","0",0.472,1.644,0.886,0,"Y","SDC-SF-3-N-1_S0-0_G_17.SPA","Y",1,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1644,886,NA,16.44,1644,830.22,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,164.4,1644,904.2,830.22,0.001644,0.000886,0.00083022,0.687900181088951,0.00106539235353866,998,1270,0.272545090180361,14.7869532167368,4.6,0.058813608440575,62.6595687166052,1.09799416076361,0.058813608440575,0.002,9.81,0.10293104487957,1.42847108249478,1.42847108249478
"664",672,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_G_27",27,"pink","Non-Fiber","Red",0,"0","0",0.168,2.914,0.639,0,"Y","SDC-SF-3-N-1_S0-0_G_27.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",2914,639,NA,29.14,639,334.07,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,291.4,2914,1602.7,334.07,0.002914,0.000639,0.00033407,0.244817396016388,0.000853642366080348,998,1270,0.272545090180361,11.8480010571961,4.6,0.0265021461414208,22.6233547383697,4.33271356302188,0.0265021461414208,0.002,9.81,0.10293104487957,0.643686901566689,0.643686901566689
"665",673,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_G_30",30,"clear","Non-Fiber","Transparent",0,"0","done",0.527,2.122,1.051,0,"Y","SDC-SF-3-N-1_S0-0_G_30.SPA","Y",1,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",2122,1051,NA,21.22,1051,536.11,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,212.2,2122,1167.1,536.11,0.002122,0.001051,0.00053611,0.358987941164309,0.00106137128695876,998,1270,0.272545090180361,14.7311434268498,4.6,0.0396914253539781,42.1273392091794,2.40170715088131,0.0396914253539781,0.002,9.81,0.10293104487957,0.96402949665034,0.96402949665034
"666",674,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_I_38",38,"green","Non-Fiber","Green",0,"0","0",0.168,0.691,0.566,0,"Y","SDC-SF-3-N-1_S0-0_I_38.SPA","Y",1,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",691,566,NA,6.91,691,348.955,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,69.1,691,380.05,348.955,0.000691,0.000566,0.000348955,0.55798456575283,0.000514858595959901,998,1270,0.272545090180361,7.14590258359464,4.6,0.028992028128169,14.9267948960991,2.18361907812993,0.028992028128169,0.002,9.81,0.10293104487957,0.704161416074469,0.704161416074469
"667",675,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_I_52",52,"clear","Non-Fiber","Transparent",0,"0","0",0.139,0.601,0.457,0,"Y","SDC-SF-3-N-1_S0-0_I_52.SPA","Y",1,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",601,457,NA,6.01,601,303.505,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,60.1,601,330.55,303.505,0.000601,0.000457,0.000303505,0.579122600898028,0.000436836421460586,998,1270,0.272545090180361,6.06300552660202,4.6,0.025993950779241,11.3551044380262,2.30473163468954,0.025993950779241,0.002,9.81,0.10293104487957,0.631343799376908,0.631343799376908
"668",676,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_J_7",7,"green","Non-Fiber","Green",0,"0","0",0.301,1.082,0.825,0,"Y","SDC-SF-3-N-1_S0-0_J_7.SPA","Y",1,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1082,825,NA,10.82,1082,546.41,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,108.2,1082,595.1,546.41,0.001082,0.000825,0.00054641,0.578333080080287,0.000787166523254509,998,1270,0.272545090180361,10.9253595771405,4.6,0.041602078064474,32.7477631501747,1.62137201801865,0.041602078064474,0.002,9.81,0.10293104487957,1.01043562982259,1.01043562982259
"669",677,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_J_42",42,"gray","Non-Fiber","Black",0,"0","0",0.486,1.037,0.81,0,"Y","SDC-SF-3-N-1_S0-0_J_42.SPA","Y",0.9,"LDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1037,810,NA,10.37,1037,523.685,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,103.7,1037,570.35,523.685,0.001037,0.00081,0.000523685,0.571397382856977,0.000760521162302237,998,1270,0.272545090180361,10.5555392902428,4.6,0.0401797196281762,30.5575270725986,1.67935923213801,0.0401797196281762,0.002,9.81,0.10293104487957,0.975889239130595,0.975889239130595
"670",678,"polystyrene","fragment","POLYSTYRENE","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_L_24",24,"gray","Non-Fiber","Black",0,"could make dents.","0",0.444,0.989,0.81,0,"Y","SDC-SF-3-N-1_S0-0_L_24.SPA","Y",0.9,"EPS","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYSTYRENES (POLYPHENYLETHYLENES, Î±-Methylstyrene)","POLYSTYRENE","plastic",989,810,NA,9.89,989,499.445,1.05e-09,1.05e-09,1.05e-09,1.05e-09,1.05e-09,98.9,989,543.95,499.445,0.000989,0.00081,0.000499445,0.558016466193615,0.00073686793765933,998,1050,0.0521042084168337,5.89164987493885,4.6,0.0143125003962439,10.5464226497286,2.45154112489238,0.0143125003962439,0.002,9.81,0.10293104487957,0.347623508849775,0.347623508849775
"671",679,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_L_27",27,"black","Non-Fiber","Black",0,"0","0",0.113,0.577,0.362,0,"Y","SDC-SF-3-N-1_S0-0_L_27.SPA","Y",1,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",577,362,NA,5.77,577,291.385,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,57.7,577,317.35,291.385,0.000577,0.000362,0.000291385,0.637565780378301,0.000393354260371936,998,1270,0.272545090180361,5.45950140002849,4.6,0.0253219412900694,9.96049348733686,2.18693547769165,0.0253219412900694,0.002,9.81,0.10293104487957,0.615021962511318,0.615021962511318
"672",680,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_O_4",4,"green","Non-Fiber","Green",0,"0","0",0.338,0.99,0.7,0,"Y","SDC-SF-3-N-1_S0-0_O_4.SPA","Y",1,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",990,700,NA,9.9,990,499.95,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,99,990,544.5,499.95,0.00099,7e-04,0.00049995,0.60056491263286,0.000702349486292769,998,1270,0.272545090180361,9.74815424675703,4.6,0.0388448545607732,27.2826636458764,1.65932851462437,0.0388448545607732,0.002,9.81,0.10293104487957,0.943467896547198,0.943467896547198
"673",681,"PP","fragment","POLY(PROPYLENE)","fragment","SDC","Stormflow","1","RB","Outside Thalweg_1",0.54,"SF-3","SDC-SF-3-N-1","SDC-SF-3","SDC-SF-3-N-1_S0-0_O_28",28,"black","Non-Fiber","Black",0,"0","0",0.115,0.82,0.296,0,"Y","SDC-SF-3-N-1_S0-0_O_28.SPA","Y",0.8,"PP 24. Clear Fragment","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",820,296,NA,8.2,296,152.1,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,82,820,451,152.1,0.00082,0.000296,0.0001521,0.308728293481147,0.000332974973094103,998,1000,0.00200400801603218,0.898671729338552,4.6,0.000752500338428551,0.25056377994155,15.4136463983391,0.000752500338428551,0.002,9.81,0.10293104487957,0.0182768070437103,0.0182768070437103
"674",682,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_2",2,"green","Non-Fiber","Green",0,"0","0",1.739,2.659,1.159,0,"Y","SDC-SF-3-N-2_S0-0_A_2.SPA","Y",1,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",2659,1159,NA,26.59,1159,592.795,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,265.9,2659,1462.45,592.795,0.002659,0.001159,0.000592795,0.33767868292053,0.0012224621886329,998,1270,0.272545090180361,16.9669804110233,4.6,0.0428396038756523,52.3697959139962,2.37460101447129,0.0428396038756523,0.002,9.81,0.144212343438417,0.742648008732103,0.742648008732103
"675",683,"PVC","fragment","POLY(VINYL CHLORIDE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_3",3,"blue","Non-Fiber","Blue",0,"0","0",0.165,0.698,0.396,0,"Y","SDC-SF-3-N-2_S0-0_A_3.SPA","Y",0.7,"PVC 1. Clear Fragment","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyhaloolefins (Vinylhalides)","POLY(VINYL CHLORIDE)","plastic",698,396,NA,6.98,698,352.49,1.33e-09,1.33e-09,1.33e-09,1.33e-09,1.33e-09,69.8,698,383.9,352.49,0.000698,0.000396,0.00035249,0.670457875355538,0.000460149692806701,998,1330,0.332665330661323,6.82534569973098,4.6,0.033345606893854,15.3439707686599,1.80068261145038,0.033345606893854,0.002,9.81,0.144212343438417,0.578064368465337,0.578064368465337
"676",684,"PVC","fragment","POLY(VINYL CHLORIDE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_5",5,"gray","Non-Fiber","Black",0,"0","0",0.532,1.095,0.748,0,"Y","SDC-SF-3-N-2_S0-0_A_5.SPA","Y",0.8,"PVC 7. Green Film","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyhaloolefins (Vinylhalides)","POLY(VINYL CHLORIDE)","plastic",1095,748,NA,10.95,1095,552.975,1.33e-09,1.33e-09,1.33e-09,1.33e-09,1.33e-09,109.5,1095,602.25,552.975,0.001095,0.000748,0.000552975,0.611009044236693,0.00076796319149353,998,1330,0.332665330661323,11.3911067388541,4.6,0.0475113451149462,36.4869642266246,1.48033851621826,0.0475113451149462,0.002,9.81,0.144212343438417,0.82363520316891,0.82363520316891
"677",685,"Polyurethanes (isocyanates)","fragment","POLYURETHANES (ISOCYANATES)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_6",6,"black","Non-Fiber","Black",0,"0","0",0.761,1.211,0.95,0,"Y","SDC-SF-3-N-2_S0-0_A_6.SPA","Y",0.7,"polyurethan","archaeometrielabor","0","transmittance","0","Paints","POLYURETHANES (ISOCYANATES)","0","plastic",1211,950,NA,12.11,1211,611.555,1.19e-09,1.19e-09,1.19e-09,1.19e-09,1.19e-09,121.1,1211,666.05,611.555,0.001211,0.00095,0.000611555,0.570166434611767,0.000889408119596225,998,1190,0.192384769539078,10.9912643919158,4.6,0.0369042315188175,32.8229231602952,1.64333910166244,0.0369042315188175,0.002,9.81,0.144212343438417,0.639755076419251,0.639755076419251
"678",686,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_8",8,"green","Non-Fiber","Green",0,"0","0",0.568,1.152,0.782,0,"Y","SDC-SF-3-N-2_S0-0_A_8.SPA","Y",0.9,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1152,782,NA,11.52,1152,581.76,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,115.2,1152,633.6,581.76,0.001152,0.000782,0.00058176,0.612934745758098,0.000806246229183013,998,1270,0.272545090180361,11.1901734910163,4.6,0.0439114333037409,35.4034275191625,1.49059128281512,0.0439114333037409,0.002,9.81,0.144212343438417,0.761228759216654,0.761228759216654
"679",687,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_10",10,"black","Non-Fiber","Black",0,"0","0",0.558,1.213,0.847,0,"Y","SDC-SF-3-N-2_S0-0_A_10.SPA","Y",1,"MDPE","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1213,847,NA,12.13,1213,612.565,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,121.3,1213,667.15,612.565,0.001213,0.000847,0.000612565,0.604338237116115,0.000856969693313662,998,1270,0.272545090180361,11.8941821959778,4.6,0.0457188529713697,39.1796714095271,1.46157436846194,0.0457188529713697,0.002,9.81,0.144212343438417,0.792561369597551,0.792561369597551
"680",688,"EVA","fragment","ETHYLENE-VINYL ACETATE","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_11",11,"blue","Non-Fiber","Blue",0,"0","0",0.419,0.899,0.73,0,"Y","SDC-SF-3-N-2_S0-0_A_11.SPA","Y",0.9,"EVA","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Other Plastic","ETHYLENE-VINYL ACETATE","plastic",899,730,NA,8.99,899,453.995,9.39e-10,9.31e-10,9.47e-10,9.34e-10,9.44e-10,89.9,899,494.45,453.995,0.000899,0.00073,0.000453995,0.560415055335396,0.000667899636703492,998,944,0.0541082164328657,5.40781653314776,4.6,0.00637919329541234,4.26066088446726,11.6158406611542,-0.00637919329541234,0.002,9.81,0.144212343438417,0.110586811491217,-0.110586811491217
"681",689,"CA","fragment","CELLULOSE ACETATE","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_23",23,"blue","Non-Fiber","Blue",0,"0","done",0.071,0.412,0.243,0,"Y","SDC-SF-3-N-2_S0-0_A_23.SPA","Y",0.9,"CA","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Cellulose Derivatives (Ether Cellulose)","CELLULOSE ACETATE","plastic",412,243,NA,4.12,412,208.06,1.3e-09,1.27e-09,1.33e-09,1.28e-09,1.32e-09,41.2,412,226.6,208.06,0.000412,0.000243,0.00020806,0.657562214428127,0.000275146522292492,998,1320,0.322645290581162,4.03982116832105,4.6,0.0214457097438509,5.90071245411477,2.52473764035355,0.0214457097438509,0.002,9.81,0.144212343438417,0.371773130380632,0.371773130380632
"682",690,"PVC","fragment","POLY(VINYL CHLORIDE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_24",24,"gray","Non-Fiber","Black",0,"0","0",0.524,1.05,0.866,0,"Y","SDC-SF-3-N-2_S0-0_A_24.SPA","Y",0.8,"PVC 5. Clear Clingwrap FIlm","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Polyhaloolefins (Vinylhalides)","POLY(VINYL CHLORIDE)","plastic",1050,866,NA,10.5,1050,530.25,1.33e-09,1.33e-09,1.33e-09,1.33e-09,1.33e-09,105,1050,577.5,530.25,0.00105,0.000866,0.00053025,0.556066947719805,0.000784144238980239,998,1330,0.332665330661323,11.6311182929353,4.6,0.0456551141396151,35.8001947325644,1.63693855102446,0.0456551141396151,0.002,9.81,0.144212343438417,0.791456422021031,0.791456422021031
"683",691,"PVC","fragment","POLY(VINYL CHLORIDE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_25",25,"black","Non-Fiber","Black",0,"0","0",0.225,0.692,0.548,0,"Y","SDC-SF-3-N-2_S0-0_A_25.SPA","Y",0.8,"PVC.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyhaloolefins (Vinylhalides)","POLY(VINYL CHLORIDE)","plastic",692,548,NA,6.92,692,349.46,1.33e-09,1.33e-09,1.33e-09,1.33e-09,1.33e-09,69.2,692,380.6,349.46,0.000692,0.000548,0.00034946,0.567484685796136,0.00050983311643465,998,1330,0.332665330661323,7.56229401700257,4.6,0.0327500027009737,16.6970359402806,2.06833388977782,0.0327500027009737,0.002,9.81,0.144212343438417,0.56773924339838,0.56773924339838
"684",692,"EVA","fragment","ETHYLENE-VINYL ACETATE","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_84",84,"black","Non-Fiber","Black",0,"0","0",0.398,0.874,0.632,0,"Y","SDC-SF-3-N-2_S0-0_A_84.SPA","Y",0.7,"EVA","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Other Plastic","ETHYLENE-VINYL ACETATE","plastic",874,632,NA,8.74,874,441.37,9.39e-10,9.31e-10,9.47e-10,9.34e-10,9.44e-10,87.4,874,480.7,441.37,0.000874,0.000632,0.00044137,0.59386612788414,0.000624708057068686,998,944,0.0541082164328657,5.0581051010609,4.6,0.00589664010104049,3.68367858075431,12.7156576460326,-0.00589664010104049,0.002,9.81,0.144212343438417,0.102221487433885,-0.102221487433885
"685",693,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_86",86,"green","Non-Fiber","Green",0,"0","0",0.261,0.842,0.551,0,"Y","SDC-SF-3-N-2_S0-0_A_86.SPA","Y",1,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",842,551,NA,8.42,842,425.21,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,84.2,842,463.1,425.21,0.000842,0.000551,0.00042521,0.624268791868461,0.000582133224324592,998,1270,0.272545090180361,8.07963068760994,4.6,0.0342133653612214,19.9167366927231,1.7728700486641,0.0342133653612214,0.002,9.81,0.144212343438417,0.593107437017543,0.593107437017543
"686",694,"PET","fragment","POLY(ETHYLENE TEREPHTHALATE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_88",88,"brown","Non-Fiber","Black",0,"0","0",0.348,0.995,0.529,0,"Y","SDC-SF-3-N-2_S0-0_A_88.SPA","Y",0.7,"PET.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",995,529,NA,9.95,995,502.475,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,99.5,995,547.25,502.475,0.000995,0.000529,0.000502475,0.692588191241017,0.00064189560760363,998,1460,0.462925851703407,10.6297867281635,4.6,0.0541072332092057,34.7311953365745,1.32761737859058,0.0541072332092057,0.002,9.81,0.144212343438417,0.937978537744085,0.937978537744085
"687",695,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_93",93,"black","Non-Fiber","Black",0,"0","0",0.317,2.012,0.543,0,"Y","SDC-SF-3-N-2_S0-0_A_93.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",2012,543,NA,20.12,543,281.56,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,201.2,2012,1106.6,281.56,0.002012,0.000543,0.00028156,0.269374854884298,0.00067504530465739,998,1270,0.272545090180361,9.36918995710111,4.6,0.023261380213129,15.7024854927231,4.4474192094926,0.023261380213129,0.002,9.81,0.144212343438417,0.403248772929452,0.403248772929452
"688",696,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_A_94",94,"black","Non-Fiber","Black",0,"0","0",0.222,1.269,0.297,0,"Y","SDC-SF-3-N-2_S0-0_A_94.SPA","Y",0.9,"HDPE.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1269,297,NA,12.69,297,154.845,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,126.9,1269,697.95,154.845,0.001269,0.000297,0.000154845,0.252225011606087,0.000387886876241625,998,1270,0.272545090180361,5.38361766284536,4.6,0.0143546256244938,5.56797089310288,6.7106942471122,0.0143546256244938,0.002,9.81,0.144212343438417,0.248845301349389,0.248845301349389
"689",697,"PE","fragment","POLY(ETHYLENE)","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_B_41",41,"black","Non-Fiber","Black",0,"0","0",0.137,0.59,0.379,0,"Y","SDC-SF-3-N-2_S0-0_B_41.SPA","Y",0.9,"HDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",590,379,NA,5.9,590,297.95,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,59,590,324.5,297.95,0.00059,0.000379,0.00029795,0.630083024223196,0.00040539482809134,998,1270,0.272545090180361,5.62661665196212,4.6,0.0257570512208976,10.4417753518356,2.17837190565513,0.0257570512208976,0.002,9.81,0.144212343438417,0.446512597444487,0.446512597444487
"690",698,"CA","fragment","CELLULOSE ACETATE","fragment","SDC","Stormflow","2","SC",NA,1.06,"SF-3","SDC-SF-3-N-2","SDC-SF-3","SDC-SF-3-N-2_S0-0_B_103",103,"green","Non-Fiber","Green",0,"0","0",0.113,0.554,0.355,0,"Y","SDC-SF-3-N-2_S0-0_B_103.SPA","Y",0.9,"CA","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Cellulose Derivatives (Ether Cellulose)","CELLULOSE ACETATE","plastic",554,355,NA,5.54,554,279.77,1.3e-09,1.27e-09,1.33e-09,1.28e-09,1.32e-09,55.4,554,304.7,279.77,0.000554,0.000355,0.00027977,0.630858681525695,0.000380346788456483,998,1320,0.322645290581162,5.5844173297456,4.6,0.0271037975677906,10.3088423598838,2.18500551719097,0.0271037975677906,0.002,9.81,0.144212343438417,0.469859183367418,0.469859183367418
