,X,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length..microns.,Width..microns.,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.,Height..microns.,a,b,c,CSF,Deqi,water.density,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
1821,1821,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_O_15,15,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.216,0.899,0.738,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899,738,8.99,899,453.995,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,89.9,899,494.45,453.995,0.000899,0.000738,0.000453995,0.557369299,0.000670331,998,1450,0.04853038,0.794018671,1290,0.037338798,0.610910184,1610,0.05820784,0.952354213
1822,1822,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_O_17,17,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.236,1.145,0.454,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1145,454,11.45,454,232.725,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,114.5,1145,629.75,232.725,0.001145,0.000454,0.000232725,0.322784275,0.000494578,998,1450,0.027417755,0.448589302,1290,0.021094952,0.345140212,1610,0.032885139,0.538042652
1823,1823,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_O_26,26,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.12,0.566,0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566,350,5.66,566,285.83,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,56.6,566,311.3,285.83,0.000566,0.00035,0.00028583,0.642193006,0.000384,998,1450,0.033834564,0.553576453,1290,0.026031982,0.425916297,1610,0.040581526,0.663965327
1824,1824,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_O_29,29,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.111,0.609,0.34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609,340,6.09,609,307.545,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,60.9,609,334.95,307.545,0.000609,0.00034,0.000307545,0.675865948,0.000399333,998,1450,0.035998213,0.588976496,1290,0.027696672,0.453152744,1610,0.043176629,0.706424505
1825,1825,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_O_37,37,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.08,0.462,0.26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462,260,4.62,462,233.31,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,46.2,462,254.1,233.31,0.000462,0.00026,0.00023331,0.673171455,0.00030375,998,1450,0.028852605,0.472065272,1290,0.022198911,0.363202393,1610,0.034606113,0.566199973
1826,1826,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_O_38,38,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.392,1.253,0.569,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1253,569,12.53,569,290.765,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,125.3,1253,689.15,290.765,0.001253,0.000569,0.000290765,0.344358224,0.000591837,998,1450,0.032905187,0.538370667,1290,0.025316928,0.414217115,1610,0.039466822,0.645727351
1827,1827,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_O_40,40,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.064,0.382,0.309,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382,309,3.82,382,192.91,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,38.2,382,210.1,192.91,0.000382,0.000309,0.00019291,0.561492319,0.000283439,998,1450,0.024483303,0.400577947,1290,0.018837214,0.308200747,1610,0.029365527,0.480457336
1828,1828,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_O_43,43,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.395,1.006,0.712,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006,712,10.06,1006,508.03,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,100.6,1006,553.3,508.03,0.001006,0.000712,0.00050803,0.600275159,0.00071393,998,1450,0.053361923,0.873068866,1290,0.041056141,0.671730629,1610,0.064002843,1.047167835
1829,1829,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_O_45,45,black,Non-Fiber,Black,0,"rubbery texture, bounces back, emits a powdery form.",0,0.164,0.63,0.415,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,415,6.3,630,318.15,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,63,630,346.5,318.15,0.00063,0.000415,0.00031815,0.622210885,0.000436523,998,1450,0.036784485,0.60184091,1290,0.028301622,0.463050497,1610,0.044119692,0.721854216
1830,1830,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_O_47,47,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.213,1.085,0.319,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1085,319,10.85,319,164.925,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,108.5,1085,596.75,164.925,0.001085,0.000319,0.000164925,0.280334328,0.000385037,998,1450,0.02062074,0.337381503,1290,0.015865395,0.259578022,1610,0.024732729,0.404658867
1831,1831,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_O_49,49,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.121,0.744,0.314,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744,314,7.44,314,160.72,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,74.4,744,409.2,160.72,0.000744,0.000314,0.00016072,0.332520659,0.000334856,998,1450,0.020430256,0.334264948,1290,0.015718839,0.257180175,1610,0.024504261,0.400920838
1832,1832,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_O_53,53,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.292,0.837,0.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,837,650,8.37,837,422.685,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,83.7,837,460.35,422.685,0.000837,0.00065,0.000422685,0.573056481,0.000612659,998,1450,0.045918736,0.751288868,1290,0.035329426,0.578034292,1610,0.055075408,0.901103644
1833,1833,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_2,2,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.315,0.842,0.559,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,559,8.42,842,425.21,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,84.2,842,463.1,425.21,0.000842,0.000559,0.00042521,0.619785655,0.000584937,998,1450,0.046379797,0.758832401,1290,0.035684161,0.583838213,1610,0.055628408,0.910151437
1834,1834,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_4,4,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.38,1.499,0.399,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1499,399,14.99,399,206.995,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,149.9,1499,824.45,206.995,0.001499,0.000399,0.000206995,0.267653293,0.0004984,998,1450,0.024654868,0.40338497,1290,0.018969214,0.310360443,1610,0.029571304,0.483824109
1835,1835,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_7,7,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.254,0.993,0.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,993,420,9.93,420,214.965,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,99.3,993,546.15,214.965,0.000993,0.00042,0.000214965,0.332865271,0.000447564,998,1450,0.025783512,0.421851009,1290,0.019837581,0.324568032,1610,0.030925011,0.505972467
1836,1836,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_12,12,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.172,0.711,0.386,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711,386,7.11,711,359.055,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,71.1,711,391.05,359.055,0.000711,0.000386,0.000359055,0.685381734,0.000461891,998,1450,0.04078379,0.667274622,1290,0.031378648,0.513394554,1610,0.0489165,0.800336088
1837,1837,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_13,13,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.673,1.492,0.673,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492,673,14.92,673,343.96,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,149.2,1492,820.6,343.96,0.001492,0.000673,0.00034396,0.343254308,0.000701612,998,1450,0.037630852,0.615688547,1290,0.028952809,0.473704734,1610,0.045134833,0.738463216
1838,1838,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_14,14,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.22,1.708,0.638,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1708,638,17.08,638,327.54,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,170.8,1708,939.4,327.54,0.001708,0.000638,0.00032754,0.313769028,0.000709345,998,1450,0.035970691,0.588526202,1290,0.027675497,0.452806292,1610,0.043143619,0.705884419
1839,1839,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_15,15,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.296,0.953,0.571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953,571,9.53,953,481.265,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,95.3,953,524.15,481.265,0.000953,0.000571,0.000481265,0.652408746,0.00063979,998,1450,0.051385277,0.840728424,1290,0.039535329,0.64684821,1610,0.061632033,1.008378374
1840,1840,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_18,18,black,Non-Fiber,Black,0,"powder might be from carbon, but there's a squishy particle present (tw?), also 2 clear fibers present",done,0.408,1.627,0.457,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1627,457,16.27,457,236.635,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,162.7,1627,894.85,236.635,0.001627,0.000457,0.000236635,0.274427168,0.000560352,998,1450,0.027486638,0.449716319,1290,0.02114795,0.346007328,1610,0.032967758,0.539394408
1841,1841,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_19,19,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.283,1.441,0.584,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1441,584,14.41,584,299.205,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,144.1,1441,792.55,299.205,0.001441,0.000584,0.000299205,0.3261598,0.000631464,998,1450,0.033545459,0.548846327,1290,0.025809547,0.422276985,1610,0.04023477,0.658291966
1842,1842,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_20,20,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.426,1.262,0.513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1262,513,12.62,513,262.81,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,126.2,1262,694.1,262.81,0.001262,0.000513,0.00026281,0.326628086,0.000554123,998,1450,0.030242223,0.494801188,1290,0.02326807,0.380695185,1610,0.036272835,0.593469666
1843,1843,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_21,21,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,1.178,2.257,1.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2257,1090,22.57,1090,556.285,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,225.7,2257,1241.35,556.285,0.002257,0.00109,0.000556285,0.354664991,0.001110244,998,1450,0.055401611,0.906440755,1290,0.042625457,0.697406633,1610,0.066449266,1.087194424
1844,1844,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_22,22,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.278,0.94,0.431,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,431,9.4,431,220.2,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,94,940,517,220.2,0.00094,0.000431,0.0002202,0.345951129,0.000446828,998,1450,0.026352276,0.431156719,1290,0.020275183,0.331727754,1610,0.031607193,0.517133831
1845,1845,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_25,25,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.107,0.466,0.382,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466,382,4.66,466,235.33,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,46.6,466,256.3,235.33,0.000466,0.000382,0.00023533,0.557766793,0.000347303,998,1450,0.028690315,0.469409998,1290,0.022074047,0.361159452,1610,0.03441146,0.563015211
1846,1846,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_26,26,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.202,0.777,0.522,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777,522,7.77,777,392.385,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,77.7,777,427.35,392.385,0.000777,0.000522,0.000392385,0.616121886,0.000541919,998,1450,0.043475474,0.711313988,1290,0.033449603,0.547278011,1610,0.052144933,0.85315736
1847,1847,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_28,28,black,Non-Fiber,Black,0,"rubbery texture, could make dents.",0,0.278,0.756,0.545,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,545,7.56,756,381.78,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,75.6,756,415.8,381.78,0.000756,0.000545,0.00038178,0.594776806,0.000539814,998,1450,0.042433036,0.694258379,1290,0.032647562,0.534155593,1610,0.050894622,0.832700686
1848,1848,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_29,29,black,Non-Fiber,Black,0,"rubbery texture, could make dents.",0,0.393,1.023,0.575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023,575,10.23,1023,516.615,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,102.3,1023,562.65,516.615,0.001023,0.000575,0.000516615,0.673589444,0.000672311,998,1450,0.054499174,0.891675739,1290,0.041931131,0.686046575,1610,0.065366874,1.069485111
1849,1849,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_33,33,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.244,0.744,0.524,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744,524,7.44,744,375.72,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,74.4,744,409.2,375.72,0.000744,0.000524,0.00037572,0.601744601,0.000527136,998,1450,0.041925884,0.68596073,1290,0.032257364,0.527771463,1610,0.050286339,0.8227484
1850,1850,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_34,34,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.486,1.273,0.57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1273,570,12.73,570,291.365,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,127.3,1273,700.15,291.365,0.001273,0.00057,0.000291365,0.342046973,0.000595726,998,1450,0.032944702,0.539017185,1290,0.025347331,0.414714539,1610,0.039514217,0.64650279
1851,1851,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_39,39,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.21,0.997,0.346,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997,346,9.97,346,177.985,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,99.7,997,548.35,177.985,0.000997,0.000346,0.000177985,0.303038477,0.000394504,998,1450,0.022031118,0.360457083,1290,0.016950526,0.277332147,1610,0.026424351,0.432335956
1852,1852,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_40,40,brown,Non-Fiber,Black,0,"very squishy, rubbery texture, bounces back, could make dents",done,0.926,1.792,0.942,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1792,942,17.92,1792,904.96,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,179.2,1792,985.6,904.96,0.001792,0.000942,0.00090496,0.696522146,0.0011517,998,1450,0.085532099,1.399413819,1290,0.065807559,1.076695277,1610,0.102588085,1.678471419
1853,1853,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_43,43,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.225,0.763,0.451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,451,7.63,763,385.315,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,76.3,763,419.65,385.315,0.000763,0.000451,0.000385315,0.656848748,0.000509924,998,1450,0.043030896,0.704040129,1290,0.03310755,0.541681576,1610,0.051611702,0.844433018
1854,1854,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_46,46,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.332,0.843,0.626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,626,8.43,843,425.715,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,84.3,843,463.65,425.715,0.000843,0.000626,0.000425715,0.586027503,0.000607911,998,1450,0.046250844,0.756722566,1290,0.035584946,0.582214926,1610,0.055473741,0.907620878
1855,1855,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_52,52,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.206,1.085,0.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1085,430,10.85,430,220.425,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,108.5,1085,596.75,220.425,0.001085,0.00043,0.000220425,0.322709502,0.000468511,998,1450,0.026251821,0.429513138,1290,0.020197893,0.330463199,1610,0.031486705,0.515162503
1856,1856,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_P_54,54,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.327,1.168,0.411,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1168,411,11.68,411,211.34,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,116.8,1168,642.4,211.34,0.001168,0.000411,0.00021134,0.305027764,0.000466397,998,1450,0.025287426,0.413734411,1290,0.019455897,0.318323201,1610,0.03033,0.496237335
1857,1857,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_Q_7,7,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.229,0.929,0.39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929,390,9.29,390,199.645,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,92.9,929,510.95,199.645,0.000929,0.00039,0.000199645,0.331679231,0.000416658,998,1450,0.024296922,0.39752852,1290,0.018693814,0.305854547,1610,0.02914198,0.476799821
1858,1858,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_Q_12,12,black,Non-Fiber,Black,0,"rubbery texture,, bounces back, could make dents.",0,0.321,0.845,0.612,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,612,8.45,845,426.725,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,84.5,845,464.75,426.725,0.000845,0.000612,0.000426725,0.59339519,0.000604299,998,1450,0.046377219,0.758790224,1290,0.035682178,0.583805762,1610,0.055625316,0.910100849
1859,1859,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_Q_24,24,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.182,0.787,0.397,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787,397,7.87,397,202.435,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,78.7,787,432.85,202.435,0.000787,0.000397,0.000202435,0.362162086,0.000398428,998,1450,0.024712612,0.404329725,1290,0.019013641,0.311087327,1610,0.029640562,0.484957257
1860,1860,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_Q_25,25,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.216,0.7,0.452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,452,7,700,353.5,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,70,700,385,353.5,7.00E-04,0.000452,0.0003535,0.628450651,0.000481809,998,1450,0.04004604,0.655204094,1290,0.030811031,0.504107609,1610,0.048031635,0.785858573
