"","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","plastic_or_not","Length..microns.","Width..microns.","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"747","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_37",37,"black","Non-Fiber","Black",0,"0","done","0.114",0.493,0.373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493,373,4.93,493,248.965,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,49.3,493,271.15,248.965,0.000493,0.000373,0.000248965,0.580577795310419,0.000357737677240729,998,1610,0.613226452905812,6.50620853296602,4.6,0.0360937845352166,12.9121066424557,2.202563635824,0.0360937845352166,0.002,9.81,0.0686206965863798,1.31497442939033,1.31497442939033
"748","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_38",38,"black","Non-Fiber","Black",0,"0","done","0.142",0.575,0.384,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,384,5.75,575,290.375,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,57.5,575,316.25,290.375,0.000575,0.000384,0.000290375,0.617959037797679,0.000400239023807266,998,1610,0.613226452905812,7.27918449073093,4.6,0.0409916858299893,16.406472320809,1.91054159102708,0.0409916858299893,0.002,9.81,0.0686206965863798,1.4934155389398,1.4934155389398
"749","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_C_40",40,"black","Non-Fiber","Black",0,"0","done","0.164",0.751,0.419,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751,419,7.51,751,379.255,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,75.1,751,413.05,379.255,0.000751,0.000419,0.000379255,0.676089724101616,0.000492336187587295,998,1610,0.613226452905812,8.95416420622895,4.6,0.0510594849733545,25.1384321719521,1.5147380100436,0.0510594849733545,0.002,9.81,0.0686206965863798,1.86020717922474,1.86020717922474
"750","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_8",8,"black","Non-Fiber","Black",0,"0","done","0.234",0.757,0.543,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757,543,7.57,757,382.285,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,75.7,757,416.35,382.285,0.000757,0.000543,0.000382285,0.596265117409539,0.0005396278088409,998,1610,0.613226452905812,9.81426133692885,4.6,0.0509569612709401,27.497793355828,1.6669243997729,0.0509569612709401,0.002,9.81,0.0686206965863798,1.85647201958943,1.85647201958943
"751","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_10",10,"black","Non-Fiber","Black",0,"very squishy","done","0.475",1.242,0.616,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242,616,12.42,616,314.21,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,124.2,1242,683.1,314.21,0.001242,0.000616,0.00031421,0.359226898520035,0.000621785757902487,998,1610,0.613226452905812,11.3084756264564,4.6,0.0421112708085477,26.1841884359297,2.81237157681656,0.0421112708085477,0.002,9.81,0.0686206965863798,1.53420443479242,1.53420443479242
"752","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_17",17,"black","Non-Fiber","Black",0,"very squishy","done","0.332",0.879,0.613,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879,613,8.79,879,443.895,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,87.9,879,483.45,443.895,0.000879,0.000613,0.000443895,0.604721735044505,0.000620740193972788,998,1610,0.613226452905812,11.2894598576572,4.6,0.0574811784434961,35.6808778568002,1.50690948353234,0.0574811784434961,0.002,9.81,0.0686206965863798,2.09416332473173,2.09416332473173
"753","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_30",30,"black","Non-Fiber","Black",0,"0","done","0.107",0.514,0.319,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514,319,5.14,514,259.57,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,51.4,514,282.7,259.57,0.000514,0.000319,0.00025957,0.641028880065766,0.000349142539455574,998,1610,0.613226452905812,6.34988795965901,4.6,0.0375658476472648,13.1158354443673,1.98447213693425,0.0375658476472648,0.002,9.81,0.0686206965863798,1.36860486398505,1.36860486398505
"754","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_32",32,"black","Non-Fiber","Black",0,"0","done","0.101",0.462,0.392,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462,392,4.62,462,233.31,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,46.2,462,254.1,233.31,0.000462,0.000392,0.00023331,0.548238249825228,0.000348300260079341,998,1610,0.613226452905812,6.33456934601154,4.6,0.0341357194470698,11.8894799614098,2.39753139354304,0.0341357194470698,0.002,9.81,0.0686206965863798,1.24363789443975,1.24363789443975
"755","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_40",40,"black","Non-Fiber","Black",0,"0","done","0.129",0.663,0.336,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663,336,6.63,663,334.815,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,66.3,663,364.65,334.815,0.000663,0.000336,0.000334815,0.709379287274647,0.000420939070214033,998,1610,0.613226452905812,7.65565816720609,4.6,0.0463625072449997,19.5157906925015,1.57077519289046,0.0463625072449997,0.002,9.81,0.0686206965863798,1.68908614861693,1.68908614861693
"756","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_43",43,"black","Non-Fiber","Black",0,"0","done","0.17",0.8,0.369,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,369,8,369,188.5,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,80,800,440,188.5,8e-04,0.000369,0.0001885,0.346939044418476,0.000381776538439118,998,1610,0.613226452905812,6.94340554575507,4.6,0.0279166767320124,10.6579322074715,3.92925691004168,0.0279166767320124,0.002,9.81,0.0686206965863798,1.01706475308331,1.01706475308331
"757","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_D_56",56,"black","Non-Fiber","Black",0,"0","done","0.347",1.469,0.349,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1469,349,14.69,349,181.845,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,146.9,1469,807.95,181.845,0.001469,0.000349,0.000181845,0.253967271323871,0.000453436206950364,998,1610,0.613226452905812,8.2466866268352,4.6,0.0265670926493442,12.0464817206175,5.15295986518987,0.0265670926493442,0.002,9.81,0.0686206965863798,0.967896493731359,0.967896493731359
"758","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_1",1,"black","Non-Fiber","Black",0,"0","done","0.138",0.532,0.427,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532,427,5.32,532,268.66,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,53.2,532,292.6,268.66,0.000532,0.000427,0.00026866,0.563680818880482,0.000393713982944236,998,1610,0.613226452905812,7.16051296340274,4.6,0.0382850349174716,15.0733535845169,2.15452416288346,0.0382850349174716,0.002,9.81,0.0686206965863798,1.39480640761488,1.39480640761488
"759","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_5",5,"black","Non-Fiber","Black",0,"0","done","0.364",1.167,0.757,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1167,757,11.67,1167,589.335,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,116.7,1167,641.85,589.335,0.001167,0.000757,0.000589335,0.627016351161207,0.000804469635794934,998,1610,0.613226452905812,14.6309643683379,4.6,0.0722835489383864,58.149920288429,1.23497835823064,0.0722835489383864,0.002,9.81,0.0686206965863798,2.63344561241067,2.63344561241067
"760","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_8",8,"black","Non-Fiber","Black",0,"0","done","0.229",0.893,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,893,500,8.93,893,450.965,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,89.3,893,491.15,450.965,0.000893,5e-04,0.000450965,0.67488862044044,0.00058612210420563,998,1610,0.613226452905812,10.6598574272526,4.6,0.0586400275099497,34.3702163148077,1.36718849206794,0.0586400275099497,0.002,9.81,0.0686206965863798,2.13638269600388,2.13638269600388
"761","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_12",12,"black","Non-Fiber","Black",0,"0","done","0.224",1.375,0.324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1375,324,13.75,324,168.875,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,137.5,1375,756.25,168.875,0.001375,0.000324,0.000168875,0.253012226163289,0.000422154111595939,998,1610,0.613226452905812,7.67775623825033,4.6,0.025033763530321,10.5681062030455,5.4031541403408,0.025033763530321,0.002,9.81,0.0686206965863798,0.912034006344152,0.912034006344152
"762","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_26",26,"black","Non-Fiber","Black",0,"0","done","0.126",0.599,0.344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599,344,5.99,599,302.495,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,59.9,599,329.45,302.495,0.000599,0.000344,0.000302495,0.666385545136929,0.000396492054308539,998,1610,0.613226452905812,7.21103800665518,4.6,0.0425684026306713,16.8780334076679,1.75504560436259,0.0425684026306713,0.002,9.81,0.0686206965863798,1.55085873316245,1.55085873316245
"763","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_27",27,"black","Non-Fiber","Black",0,"0","done","0.085",0.696,0.175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696,175,6.96,175,90.98,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,69.6,696,382.8,90.98,0.000696,0.000175,9.098e-05,0.260688749227364,0.000222945001753306,998,1610,0.613226452905812,4.05472156015983,4.6,0.0152931161613133,3.40952380939749,7.64600170489727,0.0152931161613133,0.002,9.81,0.0686206965863798,0.557161210906038,0.557161210906038
"764","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_30",30,"black","Non-Fiber","Black",0,"0","done","0.174",0.634,0.446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,446,6.34,634,320.17,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,63.4,634,348.7,320.17,0.000634,0.000446,0.00032017,0.602099931368756,0.000449022652316218,998,1610,0.613226452905812,8.16641689667181,4.6,0.044246627014686,19.8677378181807,1.83965564290125,0.044246627014686,0.002,9.81,0.0686206965863798,1.61200006761037,1.61200006761037
"765","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_41",41,"black","Non-Fiber","Black",0,"0","done","0.163",0.677,0.416,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677,416,6.77,677,341.885,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,67.7,677,372.35,341.885,0.000677,0.000416,0.000341885,0.644227184978548,0.000458339565499244,998,1610,0.613226452905812,8.33586446652202,4.6,0.0468422480281142,21.4696556082137,1.67548488728451,0.0468422480281142,0.002,9.81,0.0686206965863798,1.7065641402062,1.7065641402062
"766","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_42",42,"black","Non-Fiber","Black",0,"0","done","0.14",0.615,0.387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615,387,6.15,615,310.575,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,61.5,615,338.25,310.575,0.000615,0.000387,0.000310575,0.636609995854374,0.000419679276833277,998,1610,0.613226452905812,7.63274618738091,4.6,0.0433433539187098,18.1903074281329,1.79184781546988,0.0433433539187098,0.002,9.81,0.0686206965863798,1.5790918802518,1.5790918802518
"767","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","1","RB","Outside Thalweg_1",0.24,"SF-4","SAD-SF-4-N-1","SAD-SF-4","SAD-SF-4-N-1_S1-5_E_52",52,"black","Non-Fiber","Black",0,"0","done","0.05",0.406,0.243,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,243,4.06,406,205.03,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,40.6,406,223.3,205.03,0.000406,0.000243,0.00020503,0.652756579640048,0.000272468670707334,998,1610,0.613226452905812,4.95541315076258,4.6,0.0311435729307599,8.48564791752108,2.25324453907092,0.0311435729307599,0.002,9.81,0.0686206965863798,1.13462754241923,1.13462754241923
"768","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_1",1,"black","Non-Fiber","Black",0,"0","done","0.086",0.456,0.352,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,352,4.56,456,230.28,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,45.6,456,250.8,230.28,0.000456,0.000352,0.00023028,0.574781084809291,0.000333110182947274,998,1610,0.613226452905812,6.05830599512451,4.6,0.0338872424507391,11.2881855323443,2.32671973797269,0.0338872424507391,0.002,9.81,0.140071410359145,0.604820826103125,0.604820826103125
"769","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_2",2,"black","Non-Fiber","Black",0,"0","done","2.518",3.99,3.016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3990,3016,39.9,3990,2014.95,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,399,3990,2194.5,2014.95,0.00399,0.003016,0.00201495,0.580847543993598,0.00289438413416393,998,1610,0.613226452905812,52.6404344564096,4.6,0.192285551236039,556.548248726555,0.627901456583636,0.192285551236039,0.002,9.81,0.140071410359145,3.43192002463272,3.43192002463272
"770","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_3",3,"black","Non-Fiber","Black",0,"0","done","0.21",0.934,0.455,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,934,455,9.34,455,232.17,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,93.4,934,513.7,232.17,0.000934,0.000455,0.00023217,0.356145092970027,0.000462084560804023,998,1610,0.613226452905812,8.40397504574814,4.6,0.033038305712781,15.2664909849994,3.39558454261263,0.033038305712781,0.002,9.81,0.140071410359145,0.589668970064454,0.589668970064454
"771","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_4",4,"black","Non-Fiber","Black",0,"0","done","0.413",1.116,0.694,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1116,694,11.16,1116,563.58,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,111.6,1116,613.8,563.58,0.001116,0.000694,0.00056358,0.640388818310185,0.000758565486740233,998,1610,0.613226452905812,13.7961013240484,4.6,0.0698433608862564,52.9807630462568,1.24730150081467,0.0698433608862564,0.002,9.81,0.140071410359145,1.24656703154443,1.24656703154443
"772","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_5",5,"black","Non-Fiber","Black",0,"0","done","0.206",0.998,0.491,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,491,9.98,491,250.49,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,99.8,998,548.9,250.49,0.000998,0.000491,0.00025049,0.357836284700027,0.00049697454189075,998,1610,0.613226452905812,9.03852238896448,4.6,0.0351190178149009,17.4532577902135,3.23204980271248,0.0351190178149009,0.002,9.81,0.140071410359145,0.626805600886992,0.626805600886992
"773","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_11",11,"black","Non-Fiber","Black",0,"0","done","0.24",1.604,0.378,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1604,378,16.04,378,197.02,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,160.4,1604,882.2,197.02,0.001604,0.000378,0.00019702,0.253024300465705,0.000492495378506283,998,1610,0.613226452905812,8.95705942633401,4.6,0.0283193635892774,13.9471556899582,4.92565290888064,0.0283193635892774,0.002,9.81,0.140071410359145,0.505445106832761,0.505445106832761
"774","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_12",12,"black","Non-Fiber","Black",0,"0","done","0.346",1.572,0.585,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1572,585,15.72,585,300.36,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,157.2,1572,864.6,300.36,0.001572,0.000585,0.00030036,0.31321163872407,0.000651253646196136,998,1610,0.613226452905812,11.8444108618597,4.6,0.0402501303700755,26.2130441633815,3.22436508601612,0.0402501303700755,0.002,9.81,0.140071410359145,0.718385898072876,0.718385898072876
"775","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_17",17,"black","Non-Fiber","Black",0,"0","done","0.08",0.52,0.282,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,282,5.2,520,262.6,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,52,520,286,262.6,0.00052,0.000282,0.0002626,0.685754230937168,0.000337688075146399,998,1610,0.613226452905812,6.14156454792409,4.6,0.038087116926659,12.8615652028393,1.86718844465889,0.038087116926659,0.002,9.81,0.140071410359145,0.679780349698113,0.679780349698113
"776","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_22",22,"black","Non-Fiber","Black",0,"0","done","0.632",1.309,0.731,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1309,731,13.09,1309,661.045,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,130.9,1309,719.95,661.045,0.001309,0.000731,0.000661045,0.675775609517393,0.000858412466322791,998,1610,0.613226452905812,15.6120276630395,4.6,0.0796347723098682,68.3594813035679,1.08572329380488,0.0796347723098682,0.002,9.81,0.140071410359145,1.42132452485635,1.42132452485635
"777","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_23",23,"black","Non-Fiber","Black",0,"0","done","0.196",0.797,0.419,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,419,7.97,797,402.485,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,79.7,797,438.35,402.485,0.000797,0.000419,0.000402485,0.696487822144926,0.000512240620180297,998,1610,0.613226452905812,9.31616797999777,4.6,0.0536527207595166,27.4831029562151,1.42731272966467,0.0536527207595166,0.002,9.81,0.140071410359145,0.957595854535024,0.957595854535024
"778","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_26",26,"black","Non-Fiber","Black",0,"0","done","0.148",0.588,0.372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588,372,5.88,588,296.94,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,58.8,588,323.4,296.94,0.000588,0.000372,0.00029694,0.634904742664649,0.000401972481965766,998,1610,0.613226452905812,7.31071105608844,4.6,0.0418067708039045,16.8051714230194,1.84472528788047,0.0418067708039045,0.002,9.81,0.140071410359145,0.746168877301788,0.746168877301788
"779","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_28",28,"black","Non-Fiber","Black",0,"0","done","0.077",0.443,0.296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,296,4.43,443,223.715,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,44.3,443,243.65,223.715,0.000443,0.000296,0.000223715,0.617799262749685,0.00030841122798338,998,1610,0.613226452905812,5.60910379539844,4.6,0.0332718537160136,10.2614132618392,2.23462580462037,0.0332718537160136,0.002,9.81,0.140071410359145,0.593837343943067,0.593837343943067
"780","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_29",29,"black","Non-Fiber","Black",0,"0","done","0.139",1.21,0.228,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210,228,12.1,228,120.05,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,121,1210,665.5,120.05,0.00121,0.000228,0.00012005,0.228560962229173,0.00032113979605988,998,1610,0.613226452905812,5.84059945129503,4.6,0.0189243493774547,6.07736169964172,7.19251601332043,0.0189243493774547,0.002,9.81,0.140071410359145,0.337762526430847,0.337762526430847
"781","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_30",30,"black","Non-Fiber","Black",0,"0","done","0.145",0.523,0.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523,430,5.23,523,264.115,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,52.3,523,287.65,264.115,0.000523,0.00043,0.000264115,0.556939466878979,0.000390170476314491,998,1610,0.613226452905812,7.09606687751967,4.6,0.0377357287940031,14.7233672776306,2.19774623481586,0.0377357287940031,0.002,9.81,0.140071410359145,0.673508760589477,0.673508760589477
"782","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_32",32,"black","Non-Fiber","Black",0,"0","done","0.1",0.58,0.34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,340,5.8,580,292.9,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,58,580,319,292.9,0.00058,0.00034,0.0002929,0.659577627773125,0.000386552744216442,998,1610,0.613226452905812,7.03027084611514,4.6,0.0414563421987929,16.0250628421193,1.80407847390506,0.0414563421987929,0.002,9.81,0.140071410359145,0.739914413878218,0.739914413878218
"783","tire wear","rubbery fragment","tire wear","TRWP","SAD","Stormflow","2","C","Inside Thalweg",1,"SF-4","SAD-SF-4-N-2","SAD-SF-4","SAD-SF-4-N-2_S1-1_A_34",34,"black","Non-Fiber","Black",0,"0","done","0.127",0.552,0.419,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,419,5.52,552,278.76,1.45e-09,1.2e-09,1.7e-09,1.29e-09,1.61e-09,55.2,552,303.6,278.76,0.000552,0.000419,0.00027876,0.579634071052231,0.00040098474636372,998,1610,0.613226452905812,7.2927470164829,4.6,0.0395056350211256,15.8411570388837,2.06081203902671,0.0395056350211256,0.002,9.81,0.140071410359145,0.70509811602226,0.70509811602226
