,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length..microns.,Width..microns.,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.,Height..microns.,a,b,c,CSF,Deqi,water.density,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
1403,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_71,71,black,Non-Fiber,Black,0,0,0,0.076,0.938,0.175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938,175,9.38,175,92.19,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,93.8,938,515.9,92.19,0.000938,0.000175,9.22E-05,0.227542943,0.000247348,998,1450,0.012769716,0.322319622,1290,0.009824894,0.247989558,1610,0.01531613,0.386593491
1404,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_72,72,black,Non-Fiber,Black,0,0,0,0.16,0.775,0.403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775,403,7.75,775,391.375,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,77.5,775,426.25,391.375,0.000775,0.000403,0.000391375,0.700308998,0.000496287,998,1450,0.043757961,1.104492013,1290,0.033666946,0.84978533,1610,0.052483751,1.324739152
1405,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_74,74,black,Non-Fiber,Black,0,0,0,0.124,0.666,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666,300,6.66,300,153.33,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,66.6,666,366.3,153.33,0.000666,3.00E-04,0.00015333,0.34302786,0.000312901,998,1450,0.019716068,0.497652056,1290,0.015169349,0.382888615,1610,0.023647656,0.596889027
1406,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_78,78,black,Non-Fiber,Black,0,0,0,0.063,0.341,0.272,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,272,3.41,341,172.205,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,34.1,341,187.55,172.205,0.000341,0.000272,0.000172205,0.565436859,0.000251839,998,1450,0.022367915,0.564587183,1290,0.017209655,0.434387845,1610,0.026828309,0.677171711
1407,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_80,80,black,Non-Fiber,Black,0,0,0,0.151,0.743,0.353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743,353,7.43,353,180.215,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,74.3,743,408.65,180.215,0.000743,0.000353,0.000180215,0.351891824,0.000361564,998,1450,0.022474498,0.567277418,1290,0.017291658,0.436457686,1610,0.026956145,0.680398406
1408,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_82,82,black,Non-Fiber,Black,0,0,0,0.075,0.529,0.301,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,301,5.29,529,267.145,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,52.9,529,290.95,267.145,0.000529,0.000301,0.000267145,0.66947747,0.000349078,998,1450,0.032142279,0.811301301,1290,0.024729955,0.62420727,1610,0.038551782,0.973083178
1409,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_C_83,83,black,Non-Fiber,Black,0,0,0,0.121,0.517,0.363,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517,363,5.17,517,261.085,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,51.7,517,284.35,261.085,0.000517,0.000363,0.000261085,0.602675223,0.000365926,998,1450,0.031337263,0.790981927,1290,0.024110583,0.608573743,1610,0.037586237,0.948711911
1410,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_A_8,8,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.128,0.715,0.271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715,271,7.15,271,139.075,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,71.5,715,393.25,139.075,0.000715,0.000271,0.000139075,0.315944939,0.000299807,998,1450,0.018135797,0.576729113,1290,0.013953504,0.443729727,1610,0.021752263,0.691734868
1411,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_A_9,9,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.413,0.952,0.667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952,667,9.52,952,480.76,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,95.2,952,523.6,480.76,0.000952,0.000667,0.00048076,0.603318907,0.000673334,998,1450,0.051075084,1.624217991,1290,0.039296669,1.249657404,1610,0.061259984,1.948103871
1412,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,0.63,SF-2,SAD-SF-2-N-1,SAD-SF-2,SAD-SF-2-N-1_S0-0_A_11,11,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.329,0.83,0.673,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,673,8.3,830,419.15,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,83,830,456.5,419.15,0.00083,0.000673,0.00041915,0.560819224,0.000616341,998,1450,0.045545667,1.448379255,1290,0.03504239,1.114368804,1610,0.054627944,1.73720107
