Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_34,34,green,fragment,Non-Fiber,Greens,0,0,0,0.324,0.744,0.628,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_36,36,white,foam,Non-Fiber,Whites,0,0,0,7.527,3.66,3.286,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_37,37,black,fragment,Non-Fiber,Blacks,0,0,0,0.209,0.835,0.688,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_39,39,gray,fragment,Non-Fiber,Blacks,0,could make dents in the particle.,0,0.964,1.663,1.094,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_40,40,white,fragment,Non-Fiber,Whites,0,0,0,0.271,1.096,0.847,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_42,42,blue,fragment,Non-Fiber,Blues,0,0,0,0.286,2.072,0.673,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_43,43,white,fragment,Non-Fiber,Whites,0,0,0,1.889,2.151,1.456,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_46,46,black,fragment,Non-Fiber,Blacks,0,0,0,0.282,1.658,0.948,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_47,47,black,fragment,Non-Fiber,Blacks,0,"rubbery texture, bounces back, could make dents in the particle.",done,0.166,0.72,0.633,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_48,48,white,fragment,Non-Fiber,Whites,0,0,0,0.613,1.643,0.8,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_50,50,black,TRWP,Non-Fiber,Blacks,0,"rubbery texture, bounces back slowly, could make dents in the particle.",done,0.301,1.4,0.471,0
SDC,2,DF-2,SDC-DF-2-N-2,SDC-DF-2,SDC-DF-2-N-2_S0-0_A_51,51,black,fragment,Non-Fiber,Blacks,0,0,0,0.153,0.67,0.413,0
