Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length,combo
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_C_15,15,black,fiber,Fiber,Black,0,0,0,0.2,0.669,0.395,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_D_35,35,black,fragment,Non-Fiber,Black,0,0,done,0.11,0.668,0.359,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_C_22,22,green,fragment,Non-Fiber,Green,0,0,0,0.095,0.668,0.262,0,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-2_G_37,37,blue,fragment,Non-Fiber,Blue,0,0,0,0.01,0.668,0.396,1.129,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-4_C_2,2,black,fragment,Non-Fiber,Black,0,0,0,0.181,0.667,0.339,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_A_25,25,blue,fiber,Fiber,Blue,0,0,done,0.011,0.667,0.371,1.254,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-2_F_11,11,gray,fragment,Non-Fiber,Black,0,0,0,0.182,0.666,0.368,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_B_17,17,gray,fragment,Non-Fiber,Black,0,0,0,0.063,0.666,0.169,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_A_23,23,black,TRWP,Non-Fiber,Black,0,0,done,0,0.666,0.288,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_C_34,34,red,fiber,Fiber,Red,0,0,0,0.014,0.666,0.434,1.535,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_E_41,41,red,fiber,Fiber,Red,0,0,0,0.015,0.666,0.253,1.567,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-2_H_37,37,blue,fragment,Non-Fiber,Blue,0,0,0,0.012,0.665,0.284,1.436,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-3_B_13,13,blue,fiber,Fiber,Blue,0,0,0,0.008,0.665,0.208,0.835,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_A_15,15,blue,fiber,Fiber,Blue,0,0,done,0.007,0.665,0.201,0.836,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-3_A_30,30,green,fragment,Non-Fiber,Green,0,0,0,0.236,0.664,0.482,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-2_B_18,18,black,fragment,Non-Fiber,Black,0,0,0,0.132,0.661,0.344,0,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_D_12,12,gray,fragment,Non-Fiber,Black,0,0,done,0.242,0.66,0.59,0,sub
SDC,2,SF-6,SDC-SF-6-N-2,SDC-SF-6,SDC-SF-6-N-2_S1-3_A_41,41,red,fiber,Fiber,Red,0,0,0,0.009,0.659,0.314,1.007,sub
SDC,3,SF-6,SDC-SF-6-N-3,SDC-SF-6,SDC-SF-6-N-3_S1-1_B_19,19,black,fiber,Fiber,Black,0,0,done,0.011,0.659,0.27,1.195,sub
