,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,polymer,plastic_or_not,Length..microns.,Width..microns.,material.1,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.
31,Polyesters,fiber,POLYESTERS,fiber,SAD,Low Flow,2,C,Inside Thalweg,0.16,BF-4,SAD-BF-4-N-2,SAD-BF-4,SAD-BF-4-N-2_S0-0_C_11,11,orange,Fiber,Yellow,0,neon,done,0.038,4.211,0.577,4.211,Y,SAD-BF-4-N-2_S0-0_C_11.SPA,Y,0.8,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,4211,577,NA,4.211,577,290.6055,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,4.211,2105.5,1054.8555
32,PET,fiber,POLY(ETHYLENE TEREPHTHALATE),fiber,SAD,Low Flow,2,C,Inside Thalweg,0.16,BF-4,SAD-BF-4-N-2,SAD-BF-4,SAD-BF-4-N-2_S0-0_D_4,4,black,Fiber,Black,0,thick fiber,done,0.083,1.632,0.265,0,Y,SAD-BF-4-N-2_S0-0_D_4.SPA,Y,0.9,PET.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,1632,265,NA,1.632,265,133.316,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,1.632,816,408.816
33,EVA,fiber,ETHYLENE-VINYL ACETATE,fiber,SAD,Low Flow,2,C,Inside Thalweg,0.16,BF-4,SAD-BF-4-N-2,SAD-BF-4,SAD-BF-4-N-2_S0-0_D_11,11,red,Fiber,Red,0,0,done,0.027,2.894,0.466,2.894,Y,SAD-BF-4-N-2_S0-0_D_11.SPA,Y,0.9,PEVA 10. Yellow Fiber,"FLOPP, De Frond et al. 2021",0,TRANSMITTANCE,0,Polymers,Other Plastic,ETHYLENE-VINYL ACETATE,plastic,2894,466,NA,2.894,466,234.447,9.39E-10,9.31E-10,9.47E-10,9.34E-10,9.44E-10,2.894,1447,724.947
34,Polyesters,fiber,POLYESTERS,fiber,SAD,Low Flow,2,C,Inside Thalweg,0.16,BF-4,SAD-BF-4-N-2,SAD-BF-4,SAD-BF-4-N-2_S0-0_D_12,12,red,Fiber,Red,0,0,done,0.047,5.367,1.501,5.367,Y,SAD-BF-4-N-2_S0-0_D_12.SPA,Y,0.7,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,5367,1501,NA,5.367,2683.5,1344.4335,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,5.367,2683.5,1344.4335
35,PAN,fiber,POLY(ACRYLONITRILE),fiber,SAD,Low Flow,2,C,Inside Thalweg,0.16,BF-4,SAD-BF-4-N-2,SAD-BF-4,SAD-BF-4-N-2_S0-0_D_13,13,red,Fiber,Red,0,0,done,0.038,4.329,0.438,4.329,Y,SAD-BF-4-N-2_S0-0_D_13.SPA,Y,0.7,Acrylic 1. Green Yarn Fiber,"FLOPP, De Frond et al. 2021",0,TRANSMITTANCE,0,Polymers,Polyacrylonitriles (Nitriles),POLY(ACRYLONITRILE),plastic,4329,438,NA,4.329,438,221.1645,1.18E-09,1.15E-09,1.21E-09,1.16E-09,1.20E-09,4.329,2164.5,1084.4145
36,PAN,fiber,POLY(ACRYLONITRILE),fiber,SAD,Low Flow,2,C,Inside Thalweg,0.16,BF-4,SAD-BF-4-N-2,SAD-BF-4,SAD-BF-4-N-2_S0-0_D_22,22,green,Fiber,Green,0,0,done,0.018,2.174,0.578,2.174,Y,SAD-BF-4-N-2_S0-0_D_22.SPA,Y,0.7,Acrylic 1. Green Yarn Fiber,"FLOPP, De Frond et al. 2021",0,TRANSMITTANCE,0,Polymers,Polyacrylonitriles (Nitriles),POLY(ACRYLONITRILE),plastic,2174,578,NA,2.174,1087,544.587,1.18E-09,1.15E-09,1.21E-09,1.16E-09,1.20E-09,2.174,1087,544.587
37,PET,fiber,POLY(ETHYLENE TEREPHTHALATE),fiber,SAD,Low Flow,3,LB,Outside Thalweg_2,0.13,BF-4,SAD-BF-4-N-3,SAD-BF-4,SAD-BF-4-N-3_S0-0_B_1,1,green,Fiber,Green,0,0,done,0.052,6.192,1.923,6.192,Y,SAD-BF-4-N-3_S0-0_B_1.SPA,Y,0.9,PET.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,6192,1923,NA,6.192,3096,1551.096,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,6.192,3096,1551.096
38,PET,fiber,POLY(ETHYLENE TEREPHTHALATE),fiber,SAD,Low Flow,3,LB,Outside Thalweg_2,0.13,BF-4,SAD-BF-4-N-3,SAD-BF-4,SAD-BF-4-N-3_S0-0_B_8,8,gray,Fiber,Black,0,0,done,0.014,1.608,0.154,1.608,Y,SAD-BF-4-N-3_S0-0_B_8.SPA,Y,0.8,PET.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,1608,154,NA,1.608,154,77.804,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,1.608,804,402.804
39,PET,fiber,POLY(ETHYLENE TEREPHTHALATE),fiber,SAD,Low Flow,3,LB,Outside Thalweg_2,0.13,BF-4,SAD-BF-4-N-3,SAD-BF-4,SAD-BF-4-N-3_S0-0_C_10,10,blue,Fiber,Blue,0,0,done,0.024,2.802,0.21,2.802,Y,SAD-BF-4-N-3_S0-0_C_10.SPA,Y,0.9,PET.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,2802,210,NA,2.802,210,106.401,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,2.802,1401,701.901
40,Polyacrylamides,fiber,POLYACRYLAMIDES,fiber,SAD,Low Flow,3,LB,Outside Thalweg_2,0.13,BF-4,SAD-BF-4-N-3,SAD-BF-4,SAD-BF-4-N-3_S0-0_C_18,18,blue,Fiber,Blue,0,0,done,0.032,3.579,0.822,3.579,Y,SAD-BF-4-N-3_S0-0_C_18.SPA,Y,0.7,PA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYACRYLAMIDES,0,plastic,3579,822,NA,3.579,822,412.7895,1.05E-09,1.02E-09,1.09E-09,1.03E-09,1.07E-09,3.579,1789.5,896.5395
41,PET,fiber,POLY(ETHYLENE TEREPHTHALATE),fiber,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_F_6,6,blue,Fiber,Blue,0,0,done,missing,0,0,0,Y,SAD-DF-3-N_S0_0_F_6.SPA,Y,0.7,PET.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,0,0,NA,0,0,0,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,0,0,0
42,PET,fiber bundle,POLY(ETHYLENE TEREPHTHALATE),fiber bundle,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_A_18,18,black,Fiber,Black,0,0,0,0.198,1.132,0.6,0,Y,SAD-SF-4-N-1_S1-1_A_18.SPA,Y,0.9,PET.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,1132,600,NA,1.132,113.2,57.166,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,113.2,1132,622.6
43,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_A_69,69,clear,Fiber,Transparent,0,thin long piece,done,0.00045,6.236,1.169,6.236,Y,SAD-SF-4-N-1_S1-1_A_69.SPA,Y,0.9,PES,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,6236,1169,NA,6.236,1169,587.618,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,6.236,3118,1562.118
44,Polyesters,fiber bundle,POLYESTERS,fiber bundle,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_B_22,22,white,Fiber,White,0,0,0,1.223,1.75,1.265,0,Y,SAD-SF-4-N-1_S1-1_B_22.SPA,Y,0.9,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,1750,1265,NA,1.75,175,88.375,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,175,1750,962.5
45,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-1_C_4,4,clear,Fiber,Transparent,0,"thin and long piece, fiber-like appearance",done,0.000643,8.553,0.271,8.553,Y,SAD-SF-4-N-1_S1-1_C_4.SPA,Y,0.9,PES,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,8553,271,NA,8.553,271,139.7765,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,8.553,4276.5,2142.5265
46,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_B_15,15,red,Fiber,Red,0,0,0,0.000321,3.513,0.9,3.513,Y,SAD-SF-4-N-1_S1-2_B_15.SPA,Y,0.9,PES,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,3513,900,NA,3.513,1756.5,880.0065,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,3.513,1756.5,880.0065
47,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_B_33,33,red,Fiber,Red,0,0,0,0.000193,1.858,0.267,1.858,Y,SAD-SF-4-N-1_S1-2_B_33.SPA,Y,0.9,Umwelt/PEST,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,1858,267,NA,1.858,267,134.429,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,1.858,929,465.429
48,PP,fiber,POLY(PROPYLENE),fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-2_C_20,20,black,Fiber,Black,0,0,0,0.000386,5.365,0.754,5.365,Y,SAD-SF-4-N-1_S1-2_C_20.SPA,Y,0.9,PP,Win Cowger and Sebastian Primpke,Transmission,0,Transmission,0,Polyolefins (POLYALKENES),POLY(PROPYLENE),plastic,5365,754,NA,5.365,754,379.6825,1.00E-09,9.98E-10,1.00E-09,9.99E-10,1.00E-09,5.365,2682.5,1343.9325
49,PET,fiber,POLY(ETHYLENE TEREPHTHALATE),fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_A_23,23,black,Fiber,Black,0,0,0,0.000254,2.771,0.363,2.771,Y,SAD-SF-4-N-1_S1-3_A_23.SPA,Y,0.8,polytehylene_terephthalate,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,2771,363,NA,2.771,363,182.8855,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,2.771,1385.5,694.1355
50,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_17,17,blue,Fiber,Blue,0,0,0,0.000451,6.138,0.756,6.138,Y,SAD-SF-4-N-1_S1-3_C_17.SPA,Y,0.8,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,6138,756,NA,6.138,756,381.069,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,6.138,3069,1537.569
51,Poly(ethylene glycol),fiber,POLY(ETHYLENE GLYCOL),fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_25,25,black,Fiber,Black,0,0,0,0.000193,1.9,0.358,1.9,Y,SAD-SF-4-N-1_S1-3_C_25.SPA,Y,0.8,PET-G,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,"Polyethers (POLYGLYCOLS, Oxyalkylenes, GLYCIDYL ETHERS & CYCLIC ETHERS)",POLY(ETHYLENE GLYCOL),plastic,1900,358,NA,1.9,358,179.95,1.13E-09,1.10E-09,1.16E-09,1.11E-09,1.15E-09,1.9,950,475.95
52,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_51,51,black,Fiber,Black,0,0,0,0.000193,1.512,0.191,1.512,Y,SAD-SF-4-N-1_S1-3_C_51.SPA,Y,0.8,polyester,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,1512,191,NA,1.512,191,96.256,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,1.512,756,378.756
53,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_53,53,gray,Fiber,Black,0,0,0,0.000129,1.445,0.396,1.445,Y,SAD-SF-4-N-1_S1-3_C_53.SPA,Y,0.9,Umwelt/PEST,Win Cowger and Sebastian Primpke,Transmission,0,Transmission,0,POLYESTERS,0,plastic,1445,396,NA,1.445,722.5,361.9725,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,1.445,722.5,361.9725
54,Polyesters,fiber bundle,POLYESTERS,fiber bundle,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-3_C_63,63,orange,Fiber,Yellow,0,0,0,0.151,0.754,0.398,0,Y,SAD-SF-4-N-1_S1-3_C_63.SPA,Y,0.9,PES,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,754,398,NA,0.754,75.4,38.077,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,75.4,754,414.7
55,PET,fiber,POLY(ETHYLENE TEREPHTHALATE),fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_30,30,black,Fiber,Black,0,0,0,0.000246,4.173,0.47,4.173,Y,SAD-SF-4-N-1_S1-4_A_30.SPA,Y,0.8,PET.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,4173,470,NA,4.173,470,237.0865,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,4.173,2086.5,1045.3365
56,Poly(ethylene glycol),fiber,POLY(ETHYLENE GLYCOL),fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_A_68,68,red,Fiber,Red,0,0,0,0.000394,6.519,1.305,6.519,Y,SAD-SF-4-N-1_S1-4_A_68.SPA,Y,0.8,PET-G,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,"Polyethers (POLYGLYCOLS, Oxyalkylenes, GLYCIDYL ETHERS & CYCLIC ETHERS)",POLY(ETHYLENE GLYCOL),plastic,6519,1305,NA,6.519,1305,655.7595,1.13E-09,1.10E-09,1.16E-09,1.11E-09,1.15E-09,6.519,3259.5,1633.0095
57,PP,fiber,POLY(PROPYLENE),fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-4_C_28,28,green,Fiber,Green,0,0,0,0.000295,4.821,1.101,4.821,Y,SAD-SF-4-N-1_S1-4_C_28.SPA,Y,0.9,PP,Win Cowger and Sebastian Primpke,Transmission,0,Transmission,0,Polyolefins (POLYALKENES),POLY(PROPYLENE),plastic,4821,1101,NA,4.821,1101,552.9105,1.00E-09,9.98E-10,1.00E-09,9.99E-10,1.00E-09,4.821,2410.5,1207.6605
58,Nylon 6 - Poly(caprolactam),fiber,NYLON 6 - POLY(CAPROLACTAM),fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_A_40,40,clear,Fiber,Transparent,0,thin long piece,done,0.000318,3.952,0.404,3.952,Y,SAD-SF-4-N-1_S1-5_A_40.SPA,Y,0.8,polyamide_6,Win Cowger and Sebastian Primpke,Transmission,0,Transmission,0,Polyamides (POLYLACTAMS),NYLON 6 - POLY(CAPROLACTAM),plastic,3952,404,NA,3.952,404,203.976,1.30E-09,1.30E-09,1.30E-09,1.30E-09,1.30E-09,3.952,1976,989.976
59,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_B_5,5,black,Fiber,Black,0,0,0,0.000254,2.742,0.334,2.742,Y,SAD-SF-4-N-1_S1-5_B_5.SPA,Y,0.9,PES,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,2742,334,NA,2.742,334,168.371,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,2.742,1371,686.871
60,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_D_18,18,red,Fiber,Red,0,0,0,0.000635,8.451,0.807,8.451,Y,SAD-SF-4-N-1_S1-5_D_18.SPA,Y,0.9,PES,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,8451,807,NA,8.451,807,407.7255,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,8.451,4225.5,2116.9755
61,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,1,RB,Outside Thalweg_1,0.24,SF-4,SAD-SF-4-N-1,SAD-SF-4,SAD-SF-4-N-1_S1-5_D_61,61,black,Fiber,Black,0,0,0,0.000191,1.862,0.364,1.862,Y,SAD-SF-4-N-1_S1-5_D_61.SPA,Y,0.8,PES,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,1862,364,NA,1.862,364,182.931,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,1.862,931,466.431
62,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-1_B_37,37,blue,Fiber,Blue,0,0,0,0.073,2.104,0.234,0,Y,SAD-SF-4-N-2_S1-1_B_37.SPA,Y,0.9,PES,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,2104,234,NA,2.104,234,118.052,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,2.104,1052,527.052
63,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_B_29,29,green,Fiber,Green,0,0,0,0.043,5.036,1.431,5.036,Y,SAD-SF-4-N-2_S1-2_B_29.SPA,Y,0.8,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,5036,1431,NA,5.036,2518,1261.518,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,5.036,2518,1261.518
64,PAN,fiber,POLY(ACRYLONITRILE),fiber,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_B_51,51,orange,Fiber,Yellow,0,0,0,0.134,3.889,1.558,0,Y,SAD-SF-4-N-2_S1-2_B_51.SPA,Y,0.7,Acrylic 1. Green Yarn Fiber,"FLOPP, De Frond et al. 2021",0,TRANSMITTANCE,0,Polymers,Polyacrylonitriles (Nitriles),POLY(ACRYLONITRILE),plastic,3889,1558,NA,3.889,1944.5,974.1945,1.18E-09,1.15E-09,1.21E-09,1.16E-09,1.20E-09,3.889,1944.5,974.1945
65,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_E_6,6,black,Fiber,Black,0,0,0,0.019,2.293,0.472,2.293,Y,SAD-SF-4-N-2_S1-2_E_6.SPA,Y,0.9,PES,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,2293,472,NA,2.293,472,237.1465,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,2.293,1146.5,574.3965
66,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_E_15,15,blue,Fiber,Blue,0,0,0,0.024,0.656,0.187,0,Y,SAD-SF-4-N-2_S1-2_E_15.SPA,Y,0.9,PES,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,656,187,NA,0.656,328,164.328,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,0.656,328,164.328
67,PET,fiber bundle,POLY(ETHYLENE TEREPHTHALATE),fiber bundle,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_E_29,29,white,Fiber,White,0,0,0,7.217,4.196,2.959,0,Y,SAD-SF-4-N-2_S1-2_E_29.SPA,Y,0.9,PET.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,4196,2959,NA,4.196,419.6,211.898,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,419.6,4196,2307.8
68,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_F_40,40,purple,Fiber,Blue,0,"thin and long particle, fiber-like appearance",done,0.024,2.704,0.53,2.704,Y,SAD-SF-4-N-2_S1-2_F_40.SPA,Y,0.9,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,2704,530,NA,2.704,530,266.352,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,2.704,1352,677.352
69,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-2_F_78,78,red,Fiber,Red,0,0,0,0.017,1.978,0.447,1.978,Y,SAD-SF-4-N-2_S1-2_F_78.SPA,Y,0.7,Umwelt/PEST,Win Cowger and Sebastian Primpke,Transmission,0,Transmission,0,POLYESTERS,0,plastic,1978,447,NA,1.978,447,224.489,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,1.978,989,495.489
70,PET,fiber,POLY(ETHYLENE TEREPHTHALATE),fiber,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_A_48,48,black,Fiber,Black,0,0,0,0.323,0.823,0.635,0,Y,SAD-SF-4-N-2_S1-3_A_48.SPA,Y,0.8,PET.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,823,635,NA,0.823,411.5,206.1615,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,0.823,411.5,206.1615
71,ABS,fiber,ACRYLONITRILE BUTADIENE STYRENE (ABS),fiber,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_A_56,56,blue,Fiber,Blue,0,0,0,0.046,5.648,1.06,5.648,Y,SAD-SF-4-N-2_S1-3_A_56.SPA,Y,0.9,ABS,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,Other Plastic,ACRYLONITRILE BUTADIENE STYRENE (ABS),plastic,5648,1060,NA,5.648,1060,532.824,1.11E-09,1.11E-09,1.11E-09,1.11E-09,1.11E-09,5.648,2824,1414.824
72,PET,fiber,POLY(ETHYLENE TEREPHTHALATE),fiber,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_B_58,58,black,Fiber,Black,0,0,0,0.061,0.928,0.676,0,Y,SAD-SF-4-N-2_S1-3_B_58.SPA,Y,0.8,Polyethylenterephthalat,Win Cowger and Sebastian Primpke,Reflectance,0,Reflectance,0,Polyterephthalates,POLY(ETHYLENE TEREPHTHALATE),plastic,928,676,NA,0.928,464,232.464,1.45E-09,1.44E-09,1.46E-09,1.44E-09,1.46E-09,0.928,464,232.464
73,Polyesters,fiber,POLYESTERS,fiber,SAD,Stormflow,2,C,Inside Thalweg,1,SF-4,SAD-SF-4-N-2,SAD-SF-4,SAD-SF-4-N-2_S1-3_C_45,45,black,Fiber,Black,0,0,0,0.019,2.205,0.467,2.205,Y,SAD-SF-4-N-2_S1-3_C_45.SPA,Y,0.8,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,2205,467,NA,2.205,467,234.6025,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,2.205,1102.5,552.3525
