,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,polymer,plastic_or_not,Length..microns.,Width..microns.,material.1,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.
710,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_F_75,75,green,Non-Fiber,Green,0,0,0,0.249,0.729,0.455,0,Y,SDC-SF-3-N-2_S0-0_F_75.SPA,Y,1,LDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,729,455,NA,7.29,729,368.145,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,72.9,729,400.95
711,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_23,23,black,Non-Fiber,Black,0,0,0,0.097,0.473,0.342,0,Y,SDC-SF-3-N-2_S0-0_G_23.SPA,Y,0.8,"Polyethylene, low Mw ~4,000 by GPC",NIST Chem Web Book,0,Reflectance,0,"Polymer, Minerals, Organic Materials",Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,473,342,NA,4.73,473,238.865,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,47.3,473,260.15
712,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_30,30,black,Non-Fiber,Black,0,0,0,0.077,0.633,0.37,0,Y,SDC-SF-3-N-2_S0-0_G_30.SPA,Y,0.9,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,633,370,NA,6.33,633,319.665,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,63.3,633,348.15
713,PP,fragment,POLY(PROPYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_117,117,green,Non-Fiber,Green,0,0,0,0.025,1.694,0.368,2.953,Y,SDC-SF-3-N-2_S0-0_G_117.SPA,Y,0.9,PP 51. White Fragment,"FLOPP, De Frond et al. 2021",0,TRANSMITTANCE,0,Polymers,Polyolefins (POLYALKENES),POLY(PROPYLENE),plastic,1694,368,NA,16.94,368,192.47,1.00E-09,9.98E-10,1.00E-09,9.99E-10,1.00E-09,169.4,1694,931.7
714,Polyesters,fragment,POLYESTERS,fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_H_59,59,clear,Non-Fiber,Transparent,0,0,0,0.535,1.356,0.74,0,Y,SDC-SF-3-N-2_S0-0_H_59.SPA,Y,0.7,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,1356,740,NA,13.56,1356,684.78,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,135.6,1356,745.8
715,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_H_105,105,green,Non-Fiber,Green,0,0,0,0.369,1.233,0.473,0,Y,SDC-SF-3-N-2_S0-0_H_105.SPA,Y,1,HDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1233,473,NA,12.33,473,242.665,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,123.3,1233,678.15
716,polystyrene,foam,POLYSTYRENE,foam,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_H_106,106,white,Non-Fiber,White,0,could make dents.,0,0.825,1.627,0.73,0,Y,SDC-SF-3-N-2_S0-0_H_106.SPA,Y,0.9,EPS,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,"POLYSTYRENES (POLYPHENYLETHYLENES, Î±-Methylstyrene)",POLYSTYRENE,plastic,1627,730,NA,16.27,730,373.135,3.10E-11,1.20E-11,5.00E-11,1.86E-11,4.34E-11,162.7,1627,894.85
717,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_H_109,109,green,Non-Fiber,Green,0,0,0,0.471,0.921,0.789,0,Y,SDC-SF-3-N-2_S0-0_H_109.SPA,Y,0.9,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,921,789,NA,9.21,921,465.105,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,92.1,921,506.55
718,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_18,18,green,Non-Fiber,Green,0,0,0,0.112,0.581,0.343,0,Y,SDC-SF-3-N-2_S0-0_I_18.SPA,Y,1,ULDPE,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,581,343,NA,5.81,581,293.405,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,58.1,581,319.55
719,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_20,20,clear,Non-Fiber,Transparent,0,0,0,0.135,0.644,0.438,0,Y,SDC-SF-3-N-2_S0-0_I_20.SPA,Y,1,HDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,644,438,NA,6.44,644,325.22,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,64.4,644,354.2
720,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_21,21,white,Non-Fiber,White,0,0,0,0.189,0.826,0.529,0,Y,SDC-SF-3-N-2_S0-0_I_21.SPA,Y,1,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,826,529,NA,8.26,826,417.13,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,82.6,826,454.3
721,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_22,22,clear,Non-Fiber,Transparent,0,0,0,0.131,0.728,0.35,0,Y,SDC-SF-3-N-2_S0-0_I_22.SPA,Y,1,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,728,350,NA,7.28,350,178.64,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,72.8,728,400.4
722,Polyesters,fragment,POLYESTERS,fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_68,68,black,Non-Fiber,Black,0,0,0,0.968,1.509,0.882,0,Y,SDC-SF-3-N-2_S0-0_I_68.SPA,Y,0.7,PEST,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYESTERS,0,plastic,1509,882,NA,15.09,1509,762.045,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,150.9,1509,829.95
723,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_84,84,green,Non-Fiber,Green,0,0,0,0.707,1.309,0.914,0,Y,SDC-SF-3-N-2_S0-0_I_84.SPA,Y,1,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1309,914,NA,13.09,1309,661.045,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,130.9,1309,719.95
724,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_97,97,gray,Non-Fiber,Black,0,0,done,0.074,0.541,0.218,0,Y,SDC-SF-3-N-2_S0-0_I_97.SPA,Y,0.9,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,541,218,NA,5.41,218,111.705,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,54.1,541,297.55
725,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_98,98,blue,Non-Fiber,Blue,0,0,0,0.167,0.705,0.421,0,Y,SDC-SF-3-N-2_S0-0_I_98.SPA,Y,0.8,EVA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Other Plastic,ETHYLENE-VINYL ACETATE,plastic,705,421,NA,7.05,705,356.025,9.39E-10,9.31E-10,9.47E-10,9.34E-10,9.44E-10,70.5,705,387.75
726,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_99,99,blue,Non-Fiber,Blue,0,0,0,0.023,0.355,0.154,0,Y,SDC-SF-3-N-2_S0-0_I_99.SPA,Y,0.8,EVA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Other Plastic,ETHYLENE-VINYL ACETATE,plastic,355,154,NA,3.55,154,78.775,9.39E-10,9.31E-10,9.47E-10,9.34E-10,9.44E-10,35.5,355,195.25
727,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_71,71,green,Non-Fiber,Green,0,0,0,0.011,1.221,0.126,1.305,Y,SDC-SF-3-N-2_S0-0_J_71.SPA,Y,0.9,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1221,126,NA,12.21,126,69.105,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,122.1,1221,671.55
728,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_81,81,white,Non-Fiber,White,0,0,0,0.8,2.102,0.532,0,Y,SDC-SF-3-N-2_S0-0_J_81.SPA,Y,0.9,PVC.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyhaloolefins (Vinylhalides),POLY(VINYL CHLORIDE),plastic,2102,532,NA,21.02,532,276.51,1.33E-09,1.33E-09,1.33E-09,1.33E-09,1.33E-09,210.2,2102,1156.1
729,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_82,82,blue,Non-Fiber,Blue,0,0,0,0.287,1.141,0.618,0,Y,SDC-SF-3-N-2_S0-0_J_82.SPA,Y,0.9,LDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1141,618,NA,11.41,1141,576.205,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,114.1,1141,627.55
730,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_83,83,green,Non-Fiber,Green,0,0,0,0.626,1.83,0.643,0,Y,SDC-SF-3-N-2_S0-0_J_83.SPA,Y,1,HDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1830,643,NA,18.3,643,330.65,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,183,1830,1006.5
731,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_L_1,1,black,Non-Fiber,Black,0,0,0,1.154,2.101,0.977,0,Y,SDC-SF-3-N-2_S0-0_L_1.SPA,Y,0.8,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,2101,977,NA,21.01,977,499.005,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,210.1,2101,1155.55
732,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_L_2,2,gray,Non-Fiber,Black,0,0,done,0.331,1.076,0.54,0,Y,SDC-SF-3-N-2_S0-0_L_2.SPA,Y,0.9,LDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1076,540,NA,10.76,540,275.38,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,107.6,1076,591.8
733,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_M_92,92,gray,Non-Fiber,Black,0,0,0,0.151,0.834,0.427,0,Y,SDC-SF-3-N-2_S0-0_M_92.SPA,Y,1,LDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,834,427,NA,8.34,834,421.17,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,83.4,834,458.7
734,Polyamides (POLYLACTAMS),fragment,POLYAMIDES (POLYLACTAMS),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_N_5,5,black,Non-Fiber,Black,0,0,0,0.066,0.481,0.305,0,Y,SDC-SF-3-N-2_S0-0_N_5.SPA,Y,0.9,PA66,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,POLYAMIDES (POLYLACTAMS),0,plastic,481,305,NA,4.81,481,242.905,1.15E-09,9.08E-10,1.70E-09,8.86E-10,1.40E-09,48.1,481,264.55
735,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_X_7,7,green,Non-Fiber,Green,0,0,0,0.194,1.106,0.302,0,Y,SDC-SF-3-N-2_S0-0_X_7.SPA,Y,0.9,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1106,302,NA,11.06,302,156.53,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,110.6,1106,608.3
736,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Y_9,9,white,Non-Fiber,White,0,0,0,0.499,1.646,0.78,0,Y,SDC-SF-3-N-2_S0-0_Y_9.SPA,Y,1,HDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1646,780,NA,16.46,780,398.23,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,164.6,1646,905.3
737,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Z_30,30,black,Non-Fiber,Black,0,0,0,0.08,0.519,0.37,0,Y,SDC-SF-3-N-2_S0-0_Z_30.SPA,Y,0.9,MDPE,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,519,370,NA,5.19,519,262.095,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,51.9,519,285.45
738,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Z_44,44,green,Non-Fiber,Green,0,0,0,0.116,0.524,0.406,0,Y,SDC-SF-3-N-2_S0-0_Z_44.SPA,Y,1,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,524,406,NA,5.24,524,264.62,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,52.4,524,288.2
739,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Z_45,45,gray,Non-Fiber,Black,0,0,0,0.529,1.262,0.929,0,Y,SDC-SF-3-N-2_S0-0_Z_45.SPA,Y,1,HDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1262,929,NA,12.62,1262,637.31,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,126.2,1262,694.1
740,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AA_5,5,gray,Non-Fiber,Black,0,0,0,0.205,0.67,0.544,0,Y,SDC-SF-3-N-2_S0-0_AA_5.SPA,Y,0.8,LDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,670,544,NA,6.7,670,338.35,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,67,670,368.5
741,PP,fragment,POLY(PROPYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AB_75,75,black,Non-Fiber,Black,0,0,0,0.302,1.376,0.741,0,Y,SDC-SF-3-N-2_S0-0_AB_75.SPA,Y,0.8,PP 54. Red Fragment,"FLOPP, De Frond et al. 2021",0,TRANSMITTANCE,0,Polymers,Polyolefins (POLYALKENES),POLY(PROPYLENE),plastic,1376,741,NA,13.76,1376,694.88,1.00E-09,9.98E-10,1.00E-09,9.99E-10,1.00E-09,137.6,1376,756.8
742,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AC_39,39,gray,Non-Fiber,Black,0,0,0,0.238,1.137,0.56,0,Y,SDC-SF-3-N-2_S0-0_AC_39.SPA,Y,0.9,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1137,560,NA,11.37,560,285.685,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,113.7,1137,625.35
743,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AC_57,57,black,Non-Fiber,Black,0,0,0,0.08,1.044,0.617,0,Y,SDC-SF-3-N-2_S0-0_AC_57.SPA,Y,0.9,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1044,617,NA,10.44,1044,527.22,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,104.4,1044,574.2
744,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_AE_51,51,yellow,Non-Fiber,Yellow,0,0,0,1.464,2.208,1.009,0,Y,SDC-SF-3-N-2_S0-0_AE_51.SPA,Y,0.9,LDPE.2,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,2208,1009,NA,22.08,1009,515.54,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,220.8,2208,1214.4
745,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_1,1,gray,Non-Fiber,Black,0,0,done,0.544,1.13,0.738,0,Y,SDC-SF-3-N-3_S0-0_A_1.SPA,Y,0.845059634,pe,win cowger and sebastian primpke,reflectance,reflectance,reflectance,"polymer, minerals, organic materials",polyolefins (polyalkenes),poly(ethylene),plastic,1130,738,NA,11.3,1130,570.65,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,113,1130,621.5
746,Polyamides (POLYLACTAMS),fragment,polyamides (polylactams),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_4,4,gray,Non-Fiber,Black,0,0,0,0.337,1.109,0.424,0,Y,SDC-SF-3-N-3_S0-0_A_4.SPA,Y,0.857818273,polyamide_resin,win cowger and sebastian primpke,reflectance,reflectance,reflectance,"polymer, minerals, organic materials",polyamides (polylactams),0,plastic,1109,424,NA,11.09,424,217.545,1.15E-09,9.08E-10,1.70E-09,8.86E-10,1.40E-09,110.9,1109,609.95
747,Styrene-isoprene,fragment,STYRENE-ISOPRENE,fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_8,8,black,Non-Fiber,Black,0,0,0,0.545,1.101,0.798,0,Y,SDC-SF-3-N-3_S0-0_A_8.SPA,Y,0.7,styrene isoprene,Primpke et al. 2018,0,ATR,0,"Polymer, Minerals, Organic Materials",Other Plastic,STYRENE-ISOPRENE,plastic,1101,798,NA,11.01,1101,556.005,NA,NA,NA,NA,NA,110.1,1101,605.55
748,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_9,9,green,Non-Fiber,Green,0,0,0,1.052,1.943,1.133,0,Y,SDC-SF-3-N-3_S0-0_A_9.SPA,Y,1,HDPE.1,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Polyolefins (POLYALKENES),POLY(ETHYLENE),plastic,1943,1133,NA,19.43,1943,981.215,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,194.3,1943,1068.65
749,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_10,10,gray,Non-Fiber,Black,0,0,0,1.057,1.633,1.132,0,Y,SDC-SF-3-N-3_S0-0_A_10.SPA,Y,0.901468201,pe,win cowger and sebastian primpke,reflectance,reflectance,reflectance,"polymer, minerals, organic materials",polyolefins (polyalkenes),poly(ethylene),plastic,1633,1132,NA,16.33,1633,824.665,1.01E-09,9.08E-10,1.70E-09,7.51E-10,1.27E-09,163.3,1633,898.15
750,polystyrene,sphere,POLYSTYRENE,sphere,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_12,12,white,Non-Fiber,White,0,0,0,0.634,0.926,0.871,0,Y,SDC-SF-3-N-3_S0-0_A_12.SPA,Y,1,PS,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,"POLYSTYRENES (POLYPHENYLETHYLENES, Î±-Methylstyrene)",POLYSTYRENE,plastic,926,871,NA,333.36,926,629.68,1.05E-09,1.05E-09,1.05E-09,1.05E-09,1.05E-09,555.6,926,740.8
751,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_13,13,black,Non-Fiber,Black,0,0,done,0.391,1.136,0.626,0,Y,SDC-SF-3-N-3_S0-0_A_13.SPA,Y,0.9,EVA,Moore Institute for Plastic Pollution Research,Reflectance,0,Reflectance,0,Other Plastic,ETHYLENE-VINYL ACETATE,plastic,1136,626,NA,11.36,1136,573.68,9.39E-10,9.31E-10,9.47E-10,9.34E-10,9.44E-10,113.6,1136,624.8
752,Polyamides (POLYLACTAMS),fragment,polyamides (polylactams),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_14,14,black,Non-Fiber,Black,0,0,0,0.134,0.774,0.396,0,Y,SDC-SF-3-N-3_S0-0_A_14.SPA,Y,0.853033633,polyamide_resin,win cowger and sebastian primpke,reflectance,reflectance,reflectance,"polymer, minerals, organic materials",polyamides (polylactams),0,plastic,774,396,NA,7.74,774,390.87,1.15E-09,9.08E-10,1.70E-09,8.86E-10,1.40E-09,77.4,774,425.7
753,Polyamides (POLYLACTAMS),fragment,polyamides (polylactams),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,1.54,SF-3,SDC-SF-3-N-3,SDC-SF-3,SDC-SF-3-N-3_S0-0_A_15,15,blue,Non-Fiber,Blue,0,0,0,0.135,0.69,0.297,0,Y,SDC-SF-3-N-3_S0-0_A_15.SPA,Y,0.820793086,polyamide_resin,win cowger and sebastian primpke,reflectance,reflectance,reflectance,"polymer, minerals, organic materials",polyamides (polylactams),0,plastic,690,297,NA,6.9,297,151.95,1.15E-09,9.08E-10,1.70E-09,8.86E-10,1.40E-09,69,690,379.5
