Material,Morphology,Material (Raw Data),Morphology (Raw Data),Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length (microns),Width (microns),Min Projected Height (microns),Max Projected Height (microns),Projected Height (microns),Density (mg/microns3),5% Density (mg/microns3),95% Density (mg/microns3),10% Density (mg/microns3),90% Density (mg/microns3),Min Projected Width (microns),Max Projected Width (microns),Projected Width (microns) 
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_V_38,38,black,Non-Fiber,Black,0,0,0,0.134,0.511,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511,400,5.11,511,258.055,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,51.1,511,281.05
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_V_39,39,black,Non-Fiber,Black,0,0,0,0.311,0.711,0.626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711,626,7.11,711,359.055,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,71.1,711,391.05
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_W_1,1,black,Non-Fiber,Black,0,0,0,1.376,2.269,1.015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2269,1015,22.69,1015,518.845,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,226.9,2269,1247.95
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_W_11,11,black,Non-Fiber,Black,0,0,0,0.168,0.994,0.291,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994,291,9.94,291,150.47,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,99.4,994,546.7
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_W_15,15,black,Non-Fiber,Black,0,0,0,0.883,2.463,0.585,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2463,585,24.63,585,304.815,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,246.3,2463,1354.65
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_W_20,20,black,Non-Fiber,Black,0,0,0,0.289,0.933,0.487,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,933,487,9.33,933,471.165,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,93.3,933,513.15
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_W_21,21,black,Non-Fiber,Black,0,0,0,0.115,1.04,0.267,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040,267,10.4,267,138.7,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,104,1040,572
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_W_23,23,black,Non-Fiber,Black,0,0,0,0.479,1.231,0.764,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1231,764,12.31,1231,621.655,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,123.1,1231,677.05
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_W_26,26,black,Non-Fiber,Black,0,0,0,0.069,0.925,0.154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,154,9.25,154,81.625,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,92.5,925,508.75
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_W_36,36,black,Non-Fiber,Black,0,0,0,0.008,0.311,0.213,0.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,213,3.11,311,157.055,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,31.1,311,171.05
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_W_37,37,black,Non-Fiber,Black,0,0,0,0.249,0.737,0.482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,482,7.37,737,372.185,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,73.7,737,405.35
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_W_38,38,black,Non-Fiber,Black,0,0,0,0.108,0.97,0.196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,970,196,9.7,196,102.85,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,97,970,533.5
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_X_3,3,black,Non-Fiber,Black,0,0,0,0.083,0.731,0.257,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731,257,7.31,257,132.155,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,73.1,731,402.05
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_X_5,5,black,Non-Fiber,Black,0,0,0,0.029,0.387,0.208,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387,208,3.87,387,195.435,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,38.7,387,212.85
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_X_6,6,black,Non-Fiber,Black,0,0,0,0.083,0.58,0.371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,371,5.8,580,292.9,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,58,580,319
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_X_15,15,black,Non-Fiber,Black,0,0,0,0.01,0.276,0.067,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,67,2.76,67,34.88,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,27.6,276,151.8
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Y_2,2,black,Non-Fiber,Black,0,0,0,0.069,0.592,0.301,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592,301,5.92,592,298.96,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,59.2,592,325.6
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Y_15,15,black,Non-Fiber,Black,0,0,0,0.094,0.561,0.276,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,276,5.61,276,140.805,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,56.1,561,308.55
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Y_18,18,black,Non-Fiber,Black,0,0,0,0.057,0.484,0.203,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,203,4.84,203,103.92,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,48.4,484,266.2
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Y_24,24,black,Non-Fiber,Black,0,0,0,0.1,0.555,0.338,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,338,5.55,555,280.275,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,55.5,555,305.25
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Y_25,25,black,Non-Fiber,Black,0,0,0,0.066,0.424,0.279,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424,279,4.24,424,214.12,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,42.4,424,233.2
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Y_33,33,black,Non-Fiber,Black,0,0,0,0.083,1.076,0.28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1076,280,10.76,280,145.38,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,107.6,1076,591.8
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Y_36,36,black,Non-Fiber,Black,0,0,0,0.107,0.556,0.366,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,366,5.56,556,280.78,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,55.6,556,305.8
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Y_37,37,black,Non-Fiber,Black,0,0,0,0.167,0.537,0.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537,450,5.37,537,271.185,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,53.7,537,295.35
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Y_42,42,black,Non-Fiber,Black,0,0,0,0.436,0.972,0.733,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972,733,9.72,972,490.86,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,97.2,972,534.6
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_1,1,black,Non-Fiber,Black,0,0,0,0.079,0.548,0.301,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548,301,5.48,548,276.74,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,54.8,548,301.4
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_2,2,black,Non-Fiber,Black,0,0,0,0.139,0.819,0.425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819,425,8.19,819,413.595,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,81.9,819,450.45
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_6,6,black,Non-Fiber,Black,0,0,0,0.083,0.553,0.244,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,244,5.53,244,124.765,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,55.3,553,304.15
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_8,8,black,Non-Fiber,Black,0,0,0,0.694,1.339,0.827,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339,827,13.39,1339,676.195,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,133.9,1339,736.45
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_10,10,black,Non-Fiber,Black,0,0,0,0.428,0.992,0.635,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,992,635,9.92,992,500.96,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,99.2,992,545.6
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_16,16,black,Non-Fiber,Black,0,0,0,0.074,0.534,0.233,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,233,5.34,233,119.17,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,53.4,534,293.7
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_17,17,black,Non-Fiber,Black,0,0,0,0.037,0.543,0.152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,152,5.43,152,78.715,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,54.3,543,298.65
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_18,18,black,Non-Fiber,Black,0,0,0,0.201,0.667,0.469,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667,469,6.67,667,336.835,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,66.7,667,366.85
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_23,23,black,Non-Fiber,Black,0,0,0,0.069,0.565,0.237,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,237,5.65,237,121.325,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,56.5,565,310.75
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_28,28,black,Non-Fiber,Black,0,0,0,0.072,0.419,0.284,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419,284,4.19,419,211.595,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,41.9,419,230.45
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_39,39,black,Non-Fiber,Black,0,0,0,0.073,0.545,0.251,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545,251,5.45,251,128.225,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,54.5,545,299.75
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_43,43,black,Non-Fiber,Black,0,0,0,0.148,0.863,0.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,863,440,8.63,863,435.815,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,86.3,863,474.65
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_44,44,black,Non-Fiber,Black,0,0,0,0.169,0.573,0.427,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,427,5.73,573,289.365,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,57.3,573,315.15
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_47,47,black,Non-Fiber,Black,0,0,0,1.181,1.531,1.253,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1531,1253,15.31,1531,773.155,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,153.1,1531,842.05
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_50,50,black,Non-Fiber,Black,0,0,0,0.025,0.306,0.188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,188,3.06,306,154.53,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,30.6,306,168.3
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_Z_51,51,black,Non-Fiber,Black,0,0,0,0.07,0.542,0.269,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542,269,5.42,269,137.21,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,54.2,542,298.1
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_3,3,black,Non-Fiber,Black,0,0,0,0.025,0.48,0.157,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,157,4.8,157,80.9,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,48,480,264
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_5,5,black,Non-Fiber,Black,0,0,0,0.041,0.676,0.259,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676,259,6.76,259,132.88,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,67.6,676,371.8
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_8,8,black,Non-Fiber,Black,0,0,0,0.083,0.521,0.241,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,241,5.21,241,123.105,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,52.1,521,286.55
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_9,9,black,Non-Fiber,Black,0,0,0,0.055,0.582,0.208,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,208,5.82,208,106.91,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,58.2,582,320.1
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_13,13,black,Non-Fiber,Black,0,0,0,0.08,0.452,0.284,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452,284,4.52,452,228.26,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,45.2,452,248.6
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_17,17,black,Non-Fiber,Black,0,0,0,0.097,0.735,0.264,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,264,7.35,264,135.675,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,73.5,735,404.25
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_19,19,black,Non-Fiber,Black,0,0,0,0.298,0.856,0.567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,856,567,8.56,856,432.28,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,85.6,856,470.8
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_22,22,black,Non-Fiber,Black,0,0,0,0.071,0.534,0.241,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,241,5.34,241,123.17,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,53.4,534,293.7
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_25,25,black,Non-Fiber,Black,0,0,0,0.198,1.014,0.407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014,407,10.14,407,208.57,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,101.4,1014,557.7
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_26,26,black,Non-Fiber,Black,0,0,0,0.471,1.555,0.516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1555,516,15.55,516,265.775,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,155.5,1555,855.25
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_27,27,black,Non-Fiber,Black,0,0,0,0.089,0.451,0.298,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451,298,4.51,451,227.755,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,45.1,451,248.05
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_32,32,black,Non-Fiber,Black,0,0,0,0.274,0.834,0.472,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,472,8.34,834,421.17,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,83.4,834,458.7
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_34,34,black,Non-Fiber,Black,0,0,0,0.056,0.645,0.152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645,152,6.45,152,79.225,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,64.5,645,354.75
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_37,37,black,Non-Fiber,Black,0,0,0,0.221,0.776,0.526,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776,526,7.76,776,391.88,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,77.6,776,426.8
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_39,39,black,Non-Fiber,Black,0,0,0,0.152,0.61,0.498,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610,498,6.1,610,308.05,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,61,610,335.5
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_40,40,black,Non-Fiber,Black,0,0,0,0.219,0.718,0.527,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,527,7.18,718,362.59,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,71.8,718,394.9
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_41,41,black,Non-Fiber,Black,0,0,0,0.262,0.877,0.619,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877,619,8.77,877,442.885,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,87.7,877,482.35
tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,X,combine RB-C-LB,NA,0.115,DF-3,SAD-DF-3-N_S,SAD-DF-3,SAD-DF-3-N_S0-0_AA_42,42,black,Non-Fiber,Black,0,0,0,0.18,0.754,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754,500,7.54,754,380.77,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,75.4,754,414.7
