Site Code,Loc Code,Event,Field ID,Sample ID,Unique ID,Particle,Color,Morphology,1st Order Morph,Color-Group,Confidence (?),Comment,QA_Color-Morph,Projected SA [mm2],Feret,MinFeret,Length
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-4_B_49,49,black,fragment,Non-Fiber,Blacks,0,0,0,0.163,0.959,0.369,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-5_C_43,43,black,fragment,Non-Fiber,Blacks,0,0,0,0.18,0.959,0.412,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_D_3,3,green,fragment,Non-Fiber,Greens,0,0,0,0.398,0.959,0.732,0
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-4_A_12,12,gray,fragment,Non-Fiber,Blacks,0,0,done,0.169,0.959,0.435,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-2_A_44,44,black,fragment,Non-Fiber,Blacks,0,0,done,0.156,0.958,0.332,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_C_35,35,gray,fragment,Non-Fiber,Blacks,0,0,0,0.309,0.958,0.541,0
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-1_A_19,19,black,fragment,Non-Fiber,Blacks,0,0,done,0.167,0.958,0.348,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-1_A_55,55,black,TW,Non-Fiber,Blacks,0,TW or bitumen,done,0.239,0.957,0.518,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-1_A_44,44,black,fragment,Non-Fiber,Blacks,0,0,done,0.067,0.956,0.193,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-5_E_24,24,white,fragment,Non-Fiber,Whites,0,0,0,0.409,0.956,0.71,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_A_3,3,blue,fragment,Non-Fiber,Blues,0,0,done,0.388,0.956,0.664,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-4_A_40,40,black,fragment,Non-Fiber,Blacks,0,0,done,0.0000983,0.955,0.307,1.238
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-3_A_54,54,black,fragment,Non-Fiber,Blacks,0,this if 54 but is numbered is 46,done,0.127,0.955,0.293,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_E_35,35,black,TW,Non-Fiber,Blacks,0,0,0,0.095,0.954,0.356,0
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-5_A_15,15,black,fragment,Non-Fiber,Blacks,0,0,done,0.192,0.952,0.438,0
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-3_A_52,52,black,fragment,Non-Fiber,Blacks,0,numbering on slide messed up. goes from 49 to 42; this if 52 but is numbered is 44,done,0.000191,0.951,0.696,1.764
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_A_13,13,black,fragment,Non-Fiber,Blacks,0,"hard surface, have gray parts",done,0.272,0.95,0.469,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-2_B_13,13,black,fragment,Non-Fiber,Blacks,0,0,0,0.274,0.947,0.564,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-1_C_24,24,white,fragment,Non-Fiber,Whites,0,0,0,0.317,0.946,0.575,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_G_36,36,black,fragment,Non-Fiber,Blacks,0,0,0,0.252,0.946,0.417,0
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-4_B_57,57,red,fragment,Non-Fiber,Reds,0,0,0,0.26,0.945,0.534,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-4_A_36,36,green,fragment,Non-Fiber,Greens,0,0,done,0.209,0.944,0.482,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-3_E_6,6,black,fragment,Non-Fiber,Blacks,0,0,0,0.279,0.944,0.616,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_C_50,50,blue,fragment,Non-Fiber,Blues,0,thin sheet and seems to break easily,done,0.258,0.944,0.472,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-5_A_35,35,black,fragment,Non-Fiber,Blacks,0,0,done,0.377,0.943,0.692,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_A_55,55,black,fragment,Non-Fiber,Blacks,0,0,done,0.311,0.943,0.673,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_B_17,17,gray,fragment,Non-Fiber,Blacks,0,"can be dented, doesn't bounce back",done,0.135,0.943,0.258,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_C_48,48,black,TW,Non-Fiber,Blacks,0,thin and seems to break easily,done,0.282,0.943,0.565,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_E_9,9,black,fragment,Non-Fiber,Blacks,0,bounces back and takes original shape,done,0.153,0.943,0.459,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-2_E_7,7,black,TW,Non-Fiber,Blacks,0,"squishes, bounces back",done,0.414,0.942,0.677,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-5_B_38,38,black,fragment,Non-Fiber,Blacks,0,"thin piece, breaks easily",done,0.159,0.942,0.461,0
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-1_B_25,25,clear,fragment,Non-Fiber,Transparent,0,covered in other colored particles,done,0.215,0.94,0.586,0
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-4_B_1,1,gray,fragment,Non-Fiber,Blacks,0,0,0,0.247,0.94,0.467,0
SAD,3,SF-1,SAD-SF-1-N-3,SAD-SF-1,SAD-SF-1-N-3_S1-1_B_31,31,gray,fragment,Non-Fiber,Blacks,0,too thin to tell,done,0.059,0.939,0.301,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_D_4,4,red,fragment,Non-Fiber,Reds,0,"two particles in circle, one blue fiber",done,0.043,0.937,0.44,0
SAD,2,SF-1,SAD-SF-1-N-2,SAD-SF-1,SAD-SF-1-N-2_S1-4_C_50,50,blue,fragment,Non-Fiber,Blues,0,0,0,0.201,0.936,0.353,0
SAD,1,SF-1,SAD-SF-1-N-1,SAD-SF-1,SAD-SF-1-N-1_S1-3_B_28,28,black,fragment,Non-Fiber,Blacks,0,0,0,0.000148,0.935,0.423,1.679
